Date	Tavg	RHmax
03/08/2012	17	98.6
04/08/2012	16.5	96
05/08/2012	16.3	95.1
06/08/2012	14.7	98.4
07/08/2012	15.2	97.5
08/08/2012	15.2	96.2
09/08/2012	14.4	97.6
10/08/2012	14.7	97.1
11/08/2012	15	98.6
12/08/2012	15	98.5
13/08/2012	15.8	98.5
14/08/2012	16.7	95.5
15/08/2012	16.2	98
16/08/2012	16.9	95.2
17/08/2012	17.1	97.1
18/08/2012	17.2	98.1
19/08/2012	19.9	98.4
20/08/2012	17.6	98.7
21/08/2012	17.9	98.6
22/08/2012	15.8	98.5
23/08/2012	15.3	98.7
24/08/2012	14.3	98.2
25/08/2012	14.4	98.4
26/08/2012	14.3	97.7
27/08/2012	11.7	96.4
28/08/2012	13.4	97.5
29/08/2012	14.3	97.8
30/08/2012	15.2	97.8
31/08/2012	14.1	98.7
01/09/2012	13.8	97.8
02/09/2012	16.1	96.8
03/09/2012	15.6	93.6
04/09/2012	16.3	96.1
05/09/2012	15.1	70.7
06/09/2012	10.1	97.9
07/09/2012	12.4	98.8
08/09/2012	11.9	91.3
09/09/2012	12.2	96.8
10/09/2012	15.4	96.5
11/09/2012	15.1	96
12/09/2012	10.1	98.3
13/09/2012	9.2	99
14/09/2012	13.9	95.9
15/09/2012	13.1	90.2
16/09/2012	13.6	92.8
17/09/2012	13.8	95.9
18/09/2012	12	96.5
19/09/2012	10.4	96.7
20/09/2012	8.4	94.9
21/09/2012	6.2	98
22/09/2012	6.8	92.4
23/09/2012	7.5	96.6
24/09/2012	7.7	97.3
25/09/2012	7	97.5
26/09/2012	9.4	98.5
27/09/2012	9.5	98.5
28/09/2012	10.3	98.8
29/09/2012	10.5	96.3
30/09/2012	8.8	98.7
01/10/2012	12.7	97.6
02/10/2012	12.2	97.8
03/10/2012	10.8	97.6
04/10/2012	8.4	98.3
05/10/2012	4.4	99
06/10/2012	5.8	98.9
07/10/2012	8.6	97.9
08/10/2012	8.9	95.8
09/10/2012	5.6	97.4
10/10/2012	3.6	98.3
11/10/2012	2.9	98.5
12/10/2012	3.1	98.2
13/10/2012	4.4	93.3
14/10/2012	3.9	97.6
15/10/2012	5.9	97.2
16/10/2012	5.8	98.6
17/10/2012	8.6	98.5
18/10/2012	10.8	98.7
19/10/2012	9.5	98.3
20/10/2012	7.8	98.7
21/10/2012	5.2	99
22/10/2012	4.9	97
23/10/2012	3.4	98.1
24/10/2012	3	99.1
25/10/2012	2.4	99.1
26/10/2012	3.3	61.5
27/10/2012	2	94.1
28/10/2012	-1.3	96.9
29/10/2012	2.2	99
30/10/2012	-0.7	97.4
31/10/2012	3	99.5
01/11/2012	6.5	97.6
02/11/2012	6	98.4
03/11/2012	4.9	98.6
04/11/2012	3.4	99.1
05/11/2012	3	98.7
06/11/2012	-0.2	98.4
07/11/2012	0.7	98.9
08/11/2012	1.1	98.2
09/11/2012	2.7	98.6
10/11/2012	7.8	97.4
11/11/2012	6.9	99.1
12/11/2012	3.1	97.7
13/11/2012	2.4	99.1
14/11/2012	9.3	99.3
15/11/2012	6.4	96.5
16/11/2012	7	96.5
17/11/2012	5.3	97.4
18/11/2012	5.3	97.7
19/11/2012	5.4	90
20/11/2012	7.8	98.8
21/11/2012	7.3	98.4
22/11/2012	6.1	98.9
23/11/2012	7.4	97.5
24/11/2012	2.1	99.2
25/11/2012	1.6	99.4
26/11/2012	1.8	97
27/11/2012	1	97.6
28/11/2012	1	96
29/11/2012	-2.3	87.1
30/11/2012	-3.4	83.1
01/12/2012	-5.9	79.3
02/12/2012	-9.7	85.3
03/12/2012	-12.2	88.7
04/12/2012	-12.3	85.8
05/12/2012	-8.4	91.9
06/12/2012	-9	91.5
07/12/2012	-7.8	92.3
08/12/2012	-8.9	95
09/12/2012	-5.5	96.5
10/12/2012	-5.4	86.9
11/12/2012	-9.8	93.2
12/12/2012	-11.7	91.9
13/12/2012	-7.4	95.2
14/12/2012	-8.5	95.2
15/12/2012	-1.7	99.3
16/12/2012	1.4	99.5
17/12/2012	1.2	99.5
18/12/2012	-0.6	97.9
19/12/2012	-4.5	97.4
20/12/2012	-8.3	95.5
21/12/2012	-6.4	95.7
22/12/2012	-5.7	92.3
23/12/2012	-3.8	97
24/12/2012	-4.3	97
25/12/2012	-2.8	98.7
26/12/2012	0.1	99.6
27/12/2012	-4.6	99.5
28/12/2012	-4.3	97.7
29/12/2012	2.5	99.6
30/12/2012	3.5	99
31/12/2012	3.7	99.5
