Date	Tavg	RHmax
01/01/2012	-0.3	100
02/01/2012	0.5	100
03/01/2012	0.3	100
04/01/2012	0.8	98.3
05/01/2012	-5.4	99.6
06/01/2012	-7.2	98.9
07/01/2012	-4.9	98.8
08/01/2012	-6.7	99.3
09/01/2012	-9.7	98.3
10/01/2012	-8.3	100
11/01/2012	-0.4	100
12/01/2012	0.9	93.6
13/01/2012	0.8	99.3
14/01/2012	-1.2	94.3
15/01/2012	-4	99.9
16/01/2012	-7.4	99.3
17/01/2012	-9.3	97
18/01/2012	-6	100
19/01/2012	-6.1	99.3
20/01/2012	-11.5	96.3
21/01/2012	-9	98.9
22/01/2012	-2.8	98.5
23/01/2012	-10.1	99.7
24/01/2012	-8.1	96.4
25/01/2012	-6.8	96.2
26/01/2012	-4.3	93.5
27/01/2012	-2.2	95.6
28/01/2012	-4.4	96.7
29/01/2012	-4.9	91.7
30/01/2012	-4.7	88.8
31/01/2012	-8	88.6
01/02/2012	-10.3	93.2
02/02/2012	-11.5	93.6
03/02/2012	-17.8	93.5
04/02/2012	-19	92.8
05/02/2012	-8.2	94
06/02/2012	-4.3	95.5
07/02/2012	-4.8	99.2
08/02/2012	-5.8	99.5
09/02/2012	-9.1	96.9
10/02/2012	-7.2	98.3
11/02/2012	-10.5	97.7
12/02/2012	-10.8	99.1
13/02/2012	-9.7	97.9
14/02/2012	-5.5	98.4
15/02/2012	-1.4	89.9
16/02/2012	-3.2	100
17/02/2012	-4.6	99.5
18/02/2012	0.1	100
19/02/2012	-0.3	99.7
20/02/2012	-2	94.8
21/02/2012	1	94.4
22/02/2012	2.1	99.9
23/02/2012	3.7	99.2
24/02/2012	3.6	97.8
25/02/2012	2.6	76.7
26/02/2012	-2.4	93.6
27/02/2012	-1	100
28/02/2012	1.4	100
29/02/2012	0.5	100
01/03/2012	4.5	100
02/03/2012	2	85.1
03/03/2012	-2.6	97.7
04/03/2012	-2.1	96.2
05/03/2012	-1.2	90.1
06/03/2012	-2.2	90.2
07/03/2012	-1	98.3
08/03/2012	-0.8	99.6
09/03/2012	2.4	99.6
10/03/2012	4	100
11/03/2012	5.1	72.9
12/03/2012	8.6	90.6
13/03/2012	9.2	65.6
14/03/2012	4.2	85.7
15/03/2012	2.8	99.9
16/03/2012	3.6	98.3
17/03/2012	3.9	99.3
18/03/2012	2.6	100
19/03/2012	3	80.2
20/03/2012	6.1	99.4
21/03/2012	10.1	77.9
22/03/2012	7.6	97.9
23/03/2012	5.9	97.7
24/03/2012	6.8	99.5
25/03/2012	7.2	94.2
26/03/2012	8	98.4
27/03/2012	11.3	95.3
28/03/2012	8	78.9
29/03/2012	6.4	79
30/03/2012	4.6	88.3
31/03/2012	2	85.1
01/04/2012	1.4	91.2
02/04/2012	-0.2	62.1
03/04/2012	-0.3	76.4
04/04/2012	0.4	88.8
05/04/2012	2	81.7
06/04/2012	1.1	93.2
07/04/2012	-0.3	67.9
08/04/2012	0.2	92.5
09/04/2012	1	98.7
10/04/2012	4.1	99.2
11/04/2012	4.2	96.9
12/04/2012	4.6	98.8
13/04/2012	4.6	97.6
14/04/2012	3.8	86.3
15/04/2012	1.6	100
16/04/2012	1.6	100
17/04/2012	1.6	97.8
18/04/2012	1.6	99.4
19/04/2012	6.4	94.5
20/04/2012	4.4	98
21/04/2012	2.4	99.9
22/04/2012	3.6	98.4
23/04/2012	4.9	98.9
24/04/2012	5	100
25/04/2012	7.8	98.9
26/04/2012	7.1	94.8
27/04/2012	7.5	94.9
28/04/2012	7.7	96.8
29/04/2012	8	84.4
30/04/2012	5.2	98.3
01/05/2012	9.1	99.9
02/05/2012	12.2	94.8
03/05/2012	9.1	84.4
04/05/2012	4.6	96.1
05/05/2012	3.8	98.4
06/05/2012	4.5	83.3
07/05/2012	5.5	97.5
08/05/2012	7.6	97.4
09/05/2012	9.8	95.3
10/05/2012	8.4	97.3
