Date	Tavg	RHmax
01/01/2014	3.3	97.5
02/01/2014	3.4	97.6
03/01/2014	5.2	97.9
04/01/2014	5.5	97.6
05/01/2014	3.4	96.7
06/01/2014	4.3	98.4
07/01/2014	7.2	95.6
08/01/2014	6.1	96.1
09/01/2014	1.9	98.4
10/01/2014	0.8	96.3
11/01/2014	-0.9	97.9
12/01/2014	-7.2	92.8
13/01/2014	-10.6	89.1
14/01/2014	-6.1	90.1
15/01/2014	-5	92.8
16/01/2014	-2.8	92.3
17/01/2014	-4.3	89.5
18/01/2014	-4.6	87.5
19/01/2014	-3.3	78.8
20/01/2014	-3.8	77.7
21/01/2014	-4.2	77.5
22/01/2014	-6.4	82.6
23/01/2014	-6.2	91.5
24/01/2014	-5.8	93.1
25/01/2014	-5	79.2
26/01/2014	-5.9	90.4
27/01/2014	-2.9	94.8
28/01/2014	-1.1	95.7
29/01/2014	-2.7	89.8
30/01/2014	-4.6	92
31/01/2014	-3.7	92.9
01/02/2014	-2.5	97.6
02/02/2014	2	98
03/02/2014	2.3	98.5
04/02/2014	0.9	98.4
05/02/2014	0.3	96.7
06/02/2014	0.7	98.3
07/02/2014	1.9	98.4
08/02/2014	1.6	98
09/02/2014	3	98.3
10/02/2014	3.5	96.5
11/02/2014	2.6	97.6
12/02/2014	2.3	96.4
13/02/2014	1.7	97.1
14/02/2014	3.3	96.7
15/02/2014	3.3	96.3
16/02/2014	3.8	97.9
17/02/2014	3.6	86.1
18/02/2014	0.2	90.3
19/02/2014	-0.8	94.7
20/02/2014	-1.1	96.6
21/02/2014	1.9	98.4
22/02/2014	3.6	97
23/02/2014	4.5	97.1
24/02/2014	5.6	96.1
25/02/2014	4.9	86.7
26/02/2014	3.4	97.2
27/02/2014	4.2	97.3
28/02/2014	3.7	97.1
01/03/2014	1.9	97.9
02/03/2014	1.9	98.2
03/03/2014	3.5	97.7
04/03/2014	3.2	94.4
05/03/2014	3.2	98.3
06/03/2014	4.6	98.5
07/03/2014	5.3	98.5
08/03/2014	5.2	92.3
09/03/2014	5.6	97.8
10/03/2014	5.8	98.3
11/03/2014	2.7	96.3
12/03/2014	2.4	97.6
13/03/2014	3.6	97.8
14/03/2014	4.7	95.5
15/03/2014	5.9	76.5
16/03/2014	3.6	93.1
17/03/2014	5.6	86.9
18/03/2014	3.4	95
19/03/2014	1.5	95.2
20/03/2014	4.8	98.4
21/03/2014	6.8	95.5
22/03/2014	4.7	94.1
23/03/2014	4.5	94
24/03/2014	3	97.9
25/03/2014	4.4	82.2
26/03/2014	3.5	92
27/03/2014	4.7	88.5
28/03/2014	7.7	84.8
29/03/2014	5.4	92.8
30/03/2014	4.3	96.5
31/03/2014	4.7	93.9
01/04/2014	3.3	93.9
02/04/2014	3.7	93.5
03/04/2014	5.1	93.5
04/04/2014	3.4	94.1
05/04/2014	1.1	97.1
06/04/2014	5.7	97.9
07/04/2014	7.6	98.3
08/04/2014	6.5	97.9
09/04/2014	3.6	95.7
10/04/2014	3.9	97.5
11/04/2014	6.3	98.3
12/04/2014	5.3	95.2
13/04/2014	8.5	92.1
14/04/2014	7.4	88.4
15/04/2014	6.6	88.3
16/04/2014	5.4	95.8
17/04/2014	6.4	95.2
18/04/2014	7.9	94.9
19/04/2014	6.3	97.7
20/04/2014	9.4	98.2
21/04/2014	12.2	96.3
22/04/2014	13.5	86.4
23/04/2014	11.7	81.4
24/04/2014	8.2	71
25/04/2014	9.3	86.6
26/04/2014	11.7	93.2
27/04/2014	13.9	92.2
28/04/2014	11.9	96.8
29/04/2014	7.8	97.8
30/04/2014	6.2	90.4
01/05/2014	6.5	70.9
02/05/2014	7.5	76.2
03/05/2014	6.8	91.9
04/05/2014	6.7	85.1
05/05/2014	7	89.3
06/05/2014	7	96.7
07/05/2014	4.4	96.2
08/05/2014	4.6	96.2
09/05/2014	7.3	96.4
10/05/2014	7.9	98
11/05/2014	8.5	94.3
12/05/2014	8.9	95.8
13/05/2014	10.4	96.3
14/05/2014	10.5	96.3
15/05/2014	9.8	86.2
16/05/2014	13.7	95
17/05/2014	12.6	97.8
18/05/2014	15.4	96.2
19/05/2014	16.8	95.3
20/05/2014	14.4	96.9
21/05/2014	15.9	97.9
22/05/2014	19.1	97.1
23/05/2014	18.7	97.6
24/05/2014	17.3	97.8
25/05/2014	14.9	97.5
26/05/2014	15.6	98
27/05/2014	14.1	69.9
28/05/2014	13.2	73.8
29/05/2014	15.1	90.2
30/05/2014	17.7	90.5
31/05/2014	16.8	94.1
01/06/2014	16.1	97.2
02/06/2014	17.9	98.2
03/06/2014	17.7	94.6
04/06/2014	15.6	95.3
05/06/2014	15	97.4
06/06/2014	15.6	97
07/06/2014	15.4	97.7
08/06/2014	16.8	98.1
09/06/2014	18.5	97.7
10/06/2014	20	98.6
11/06/2014	18.7	97.6
12/06/2014	18.5	58.9
13/06/2014	16.4	64.1
14/06/2014	16.1	82.7
15/06/2014	15.2	95.2
16/06/2014	16.6	95.9
17/06/2014	13.7	95.3
18/06/2014	17.7	97.3
19/06/2014	16.5	90.5
20/06/2014	13.4	80.9
21/06/2014	11.8	89
22/06/2014	13.5	95.7
23/06/2014	14.7	82.1
24/06/2014	14.7	92.4
25/06/2014	14.7	96.8
26/06/2014	14.7	92.3
27/06/2014	14.2	92.6
28/06/2014	12.3	92.3
29/06/2014	13.1	88.8
30/06/2014	14.6	96.6
01/07/2014	14.8	96.6
02/07/2014	16.7	95.6
03/07/2014	17.6	93.2
04/07/2014	15.1	97.5
05/07/2014	20.4	96.8
06/07/2014	19.3	96.7
07/07/2014	18.2	98
08/07/2014	21.4	97.9
09/07/2014	25	85
10/07/2014	23.2	92
11/07/2014	22.6	88.3
12/07/2014	19.9	95.6
13/07/2014	19.2	87.6
14/07/2014	20.3	93.4
15/07/2014	18	97.9
16/07/2014	18.7	96.2
17/07/2014	17.5	97.8
18/07/2014	18.8	96.9
19/07/2014	20.8	97.8
20/07/2014	22.1	94.3
21/07/2014	22.8	89.7
22/07/2014	24.1	91.3
23/07/2014	24.6	95.2
24/07/2014	24.3	95.7
25/07/2014	25	92.7
26/07/2014	24.4	92
27/07/2014	21.4	97.1
28/07/2014	21.2	97.4
29/07/2014	20.9	97.4
30/07/2014	20.5	95
31/07/2014	19.7	74.9
01/08/2014	19	93.1
02/08/2014	19.9	97.2
03/08/2014	20.8	97
04/08/2014	20	98.2
05/08/2014	17.1	98.4
06/08/2014	18.1	97.9
07/08/2014	18.9	98.1
08/08/2014	18.8	97.6
09/08/2014	18.3	98.4
10/08/2014	17.8	86.9
11/08/2014	16.6	97.2
12/08/2014	14.4	96.9
13/08/2014	13.7	97.4
14/08/2014	14.3	98
15/08/2014	16.1	98.5
16/08/2014	15.3	98
17/08/2014	14.8	96.5
18/08/2014	13.6	97.7
19/08/2014	13.7	97
20/08/2014	14.2	97.9
21/08/2014	14.9	96
22/08/2014	12.3	97.1
23/08/2014	12.8	97.9
24/08/2014	12.2	98.2
25/08/2014	13.2	97.5
26/08/2014	12.9	97.9
27/08/2014	15.2	96.4
28/08/2014	15.6	95.3
29/08/2014	14.1	98.1
30/08/2014	13.7	94.9
31/08/2014	14	94.3
01/09/2014	12.8	96.2
02/09/2014	15.1	96.6
03/09/2014	15.9	98.3
04/09/2014	15.8	97.2
05/09/2014	14.3	98.3
06/09/2014	15.6	97.9
07/09/2014	16.9	96.3
08/09/2014	14.4	98.1
09/09/2014	12.3	98.3
10/09/2014	14.8	97.5
11/09/2014	13.7	98.4
12/09/2014	13.1	98
13/09/2014	13	98.3
14/09/2014	12.5	98.2
15/09/2014	12.4	97.9
16/09/2014	12.4	98.3
17/09/2014	11.7	98.4
18/09/2014	11.5	97.9
19/09/2014	11.9	97.8
20/09/2014	12	98.6
21/09/2014	12.4	96.8
22/09/2014	9.3	91.1
23/09/2014	7.6	97.2
24/09/2014	8.3	97.5
25/09/2014	11	97.7
26/09/2014	13	97.6
27/09/2014	13.5	71.4
28/09/2014	14	84.5
29/09/2014	12.5	96.6
30/09/2014	8.3	97.4
01/10/2014	9	98.4
02/10/2014	13	97.3
03/10/2014	11	98.4
04/10/2014	13.6	97.5
05/10/2014	11.8	97
