Date	Tavg	RHmax
01/01/2017	0.8	99.7
02/01/2017	-4	91.7
03/01/2017	-4.6	96.7
04/01/2017	-4.8	95.7
05/01/2017	-14.2	90.7
06/01/2017	-8.6	99.1
07/01/2017	-1.9	98.8
08/01/2017	-4.7	98.9
09/01/2017	-2	99.8
10/01/2017	1.6	97.8
11/01/2017	1.9	99
12/01/2017	0.8	89.3
13/01/2017	-3.4	97
14/01/2017	-5.7	98
15/01/2017	-9.3	93.6
16/01/2017	-10.2	93.5
17/01/2017	-5.6	98.5
18/01/2017	-2.1	99.8
19/01/2017	2.8	99.8
20/01/2017	4.6	94.3
21/01/2017	-2.2	98.9
22/01/2017	-0.9	99.8
23/01/2017	-2.6	99.8
24/01/2017	-5.5	98.7
25/01/2017	-0.3	99.8
26/01/2017	2.1	99.3
27/01/2017	-0.3	99.5
28/01/2017	-0.9	97.7
29/01/2017	-1	98.9
30/01/2017	0.5	96.6
31/01/2017	-2.2	95.2
01/02/2017	-0.8	97.2
02/02/2017	-1.1	98.7
03/02/2017	-1.1	99.4
04/02/2017	-1.2	99.6
05/02/2017	-0.7	98.3
06/02/2017	-1.6	95.4
07/02/2017	-6.8	80.1
08/02/2017	-8.2	84
09/02/2017	-7.2	84
10/02/2017	-5.1	88.6
11/02/2017	-4.5	95.7
12/02/2017	-4.9	94.1
13/02/2017	-5.7	96.3
14/02/2017	-6.3	96.4
15/02/2017	-5.8	97
16/02/2017	-3.6	99.1
17/02/2017	-4	98
18/02/2017	-4	99.3
19/02/2017	3.5	99.4
20/02/2017	2.6	98.3
21/02/2017	0.4	99.8
22/02/2017	0.2	99.8
23/02/2017	-3.4	99.8
24/02/2017	-6.5	93.7
25/02/2017	-4.8	99.5
26/02/2017	-0.9	99.7
27/02/2017	2	99.8
28/02/2017	2.1	99.6
01/03/2017	1.2	97.9
02/03/2017	-0.8	99.4
03/03/2017	-1.3	98.9
04/03/2017	-1.5	96.4
05/03/2017	-2.4	87
06/03/2017	-3.6	75.5
07/03/2017	-4.3	80.6
08/03/2017	-3.5	97.2
09/03/2017	0.4	99.3
10/03/2017	0.7	97.2
11/03/2017	-0.2	98.6
12/03/2017	2	98.4
13/03/2017	1.7	95.6
14/03/2017	3.4	96.4
15/03/2017	5.8	76.4
16/03/2017	3.7	95.7
17/03/2017	3.8	96
18/03/2017	0.1	95.9
19/03/2017	-0.3	92.8
20/03/2017	1.3	98.2
21/03/2017	2.8	99.3
22/03/2017	1.9	98.9
23/03/2017	1.4	89.9
24/03/2017	1.1	95.3
25/03/2017	4.5	97.5
26/03/2017	9.7	86.8
27/03/2017	8.4	98.6
28/03/2017	4.4	94.2
29/03/2017	2.4	85
30/03/2017	0	99.8
31/03/2017	1.8	99.8
01/04/2017	5.8	99.8
02/04/2017	6.8	99.8
03/04/2017	5.4	99.8
04/04/2017	4.6	98.3
05/04/2017	4.9	90.6
06/04/2017	4.2	94.2
07/04/2017	7.2	99.5
08/04/2017	7.5	93.3
09/04/2017	7.1	94
10/04/2017	7.8	97.1
11/04/2017	4.8	77.6
12/04/2017	3.8	98.1
13/04/2017	1.5	99.5
14/04/2017	-0.7	99.7
15/04/2017	-1.3	97.8
16/04/2017	0.6	98
17/04/2017	0.9	97.1
18/04/2017	1.1	92.4
19/04/2017	2.9	96.7
20/04/2017	6.2	83.7
21/04/2017	6.8	62.7
22/04/2017	4.8	76.7
23/04/2017	2.6	92.5
24/04/2017	0	99.1
25/04/2017	1.9	92.3
26/04/2017	3	92.3
27/04/2017	1.4	98.1
28/04/2017	2.9	95.2
29/04/2017	4.6	83.7
30/04/2017	5.1	95
01/05/2017	6.5	99.3
02/05/2017	9.2	96.9
03/05/2017	10	66.6
04/05/2017	9.1	80.5
05/05/2017	12	90.7
06/05/2017	14.5	71.3
07/05/2017	8.2	96.5
08/05/2017	4.7	65.2
09/05/2017	5.2	76.8
10/05/2017	2.1	99.2
11/05/2017	2.4	99.6
12/05/2017	5.8	96
13/05/2017	7.4	97.7
14/05/2017	8.8	96.6
15/05/2017	8	98.4
16/05/2017	6.8	99.6
17/05/2017	11.3	99.8
18/05/2017	14.8	99.7
19/05/2017	14.4	99.8
20/05/2017	13.3	88.8
21/05/2017	12.7	96.7
22/05/2017	10.3	95
23/05/2017	12.5	97.7
24/05/2017	15	97.1
25/05/2017	15.3	76.6
26/05/2017	17.4	83.8
27/05/2017	18.2	96
28/05/2017	15.7	98.8
29/05/2017	16.1	99.8
30/05/2017	12.6	99.1
31/05/2017	11.9	99.3
01/06/2017	11.4	84.7
02/06/2017	9.6	90.3
03/06/2017	10.3	97.8
04/06/2017	12.2	99.1
05/06/2017	13.7	99.5
06/06/2017	15	96.5
07/06/2017	13.2	96.2
08/06/2017	12.4	95.9
09/06/2017	11.5	98.4
10/06/2017	14.4	99.1
11/06/2017	12.9	99
12/06/2017	14	95.7
13/06/2017	14.8	98.1
14/06/2017	16.4	99.3
15/06/2017	16.6	97.3
16/06/2017	15.1	99
17/06/2017	17.1	99.4
18/06/2017	18.1	89.9
19/06/2017	14.9	99.7
20/06/2017	13.6	99.6
21/06/2017	14.1	83
22/06/2017	13.9	95.6
23/06/2017	14.3	98.7
24/06/2017	15.3	99.5
25/06/2017	12.8	96.9
26/06/2017	12.6	98.8
27/06/2017	12.6	88.6
28/06/2017	14.6	91.1
29/06/2017	15.1	85.9
30/06/2017	17.2	72
01/07/2017	18.3	78.5
02/07/2017	16.3	90.7
03/07/2017	14.2	94.5
04/07/2017	13.8	84.2
05/07/2017	13.4	89
06/07/2017	13.6	92.9
07/07/2017	15.4	95
08/07/2017	14.5	99.9
09/07/2017	15.7	99.9
10/07/2017	14	95.9
11/07/2017	14.8	98
12/07/2017	12.7	98.8
13/07/2017	13	99.6
14/07/2017	14.6	93.6
15/07/2017	15	99.6
16/07/2017	14	98.2
17/07/2017	13.1	98.7
