Date	Tavg	RHmax
01/01/2015	-0.8	100
02/01/2015	2.5	97.8
03/01/2015	-2.1	86
04/01/2015	-5.3	90
05/01/2015	-7	91
06/01/2015	-0.5	95.7
07/01/2015	0.6	94.9
08/01/2015	0.9	95.9
09/01/2015	-6.4	96.2
10/01/2015	-6.1	96.4
11/01/2015	-7.6	93.4
12/01/2015	-9.3	94.2
13/01/2015	-1.7	95.8
14/01/2015	-7.9	95.1
15/01/2015	-2.2	96.4
16/01/2015	2.1	95.6
17/01/2015	-2.2	95.4
18/01/2015	-9.5	94.8
19/01/2015	-6.1	95.9
20/01/2015	-3.5	92.2
21/01/2015	-2.4	90.8
22/01/2015	-5.6	89.6
23/01/2015	-9.9	93.5
24/01/2015	-1.2	96.4
25/01/2015	-9.6	95.5
26/01/2015	-3.4	97.1
27/01/2015	-10.8	94.3
28/01/2015	-0.7	97.4
29/01/2015	-0.1	95.7
30/01/2015	-1.1	94.3
31/01/2015	-1.2	89.5
01/02/2015	-3	87.5
02/02/2015	-6.1	93.6
03/02/2015	-7.8	93.4
04/02/2015	-12.1	92.2
05/02/2015	-12.2	92.1
06/02/2015	-9.8	93.2
07/02/2015	-5	96.4
08/02/2015	-4.2	90.6
09/02/2015	1.2	92.3
10/02/2015	-0.8	93.1
11/02/2015	-1.1	96
12/02/2015	-3.6	96.4
13/02/2015	-0.8	95.8
14/02/2015	-4.9	96.4
15/02/2015	-1.8	91.5
16/02/2015	-3.5	89.9
17/02/2015	0.1	94.8
18/02/2015	0.6	95.8
19/02/2015	3.3	95.2
20/02/2015	2.5	93.9
21/02/2015	-3.2	95.9
22/02/2015	-5.8	95.7
23/02/2015	-0.3	96.9
24/02/2015	1.2	92.8
25/02/2015	1.6	95.4
26/02/2015	0.8	96.5
27/02/2015	1	93.5
28/02/2015	-0.1	95.9
01/03/2015	1.2	93.8
02/03/2015	2	94.2
03/03/2015	0.4	96.1
04/03/2015	-2.8	95.2
05/03/2015	-2.8	92.5
06/03/2015	1.4	96.2
07/03/2015	4.5	91
