Date	Tavg	RHmax
01/01/2006	-3.8	96.7
02/01/2006	-12.6	96.5
03/01/2006	-11.7	94.3
04/01/2006	-7.8	95.9
05/01/2006	-4.6	91.3
06/01/2006	-2.9	93.2
07/01/2006	-4.4	91.6
08/01/2006	-4.8	96.5
09/01/2006	-4.1	96.7
10/01/2006	2	97.2
11/01/2006	4.6	96.2
12/01/2006	2.7	95
13/01/2006	3.1	88.8
14/01/2006	0.9	96.8
15/01/2006	0.5	96.7
16/01/2006	-2.1	96.9
17/01/2006	-3.2	98.1
18/01/2006	-3	98
19/01/2006	-5.6	95.4
20/01/2006	-6.9	95.9
21/01/2006	-7.5	95.6
22/01/2006	-11.1	95.6
23/01/2006	-0.6	94.4
24/01/2006	1	97.2
25/01/2006	0.8	94.3
26/01/2006	-4.4	94
27/01/2006	-3.9	95
28/01/2006	-5.8	96.8
29/01/2006	-10.2	96.5
30/01/2006	-6.3	96.3
31/01/2006	0.8	96.3
01/02/2006	-6.7	96.7
02/02/2006	-6.9	96.7
03/02/2006	-1.4	96.6
04/02/2006	-6.4	94.7
05/02/2006	-6.6	95.5
06/02/2006	-6.2	96.5
07/02/2006	-6.3	96.8
08/02/2006	-2.8	98
09/02/2006	-2.7	97.9
10/02/2006	-4.9	94.9
11/02/2006	-13.8	95.1
12/02/2006	-15.4	92.4
13/02/2006	-12.6	95
14/02/2006	-9.2	97.6
15/02/2006	-2.3	98.7
16/02/2006	-2	99.1
17/02/2006	-5.5	99
18/02/2006	-6.2	95.2
19/02/2006	-4.9	91.1
20/02/2006	-5.8	96
21/02/2006	-3.6	96.5
22/02/2006	-2.2	96.5
23/02/2006	4.8	89.8
24/02/2006	1.2	96.8
25/02/2006	-1.4	98.2
26/02/2006	-5.5	92.3
27/02/2006	-5.6	89.9
28/02/2006	-4.2	97.5
01/03/2006	-5.9	96.6
02/03/2006	-4.9	96.2
03/03/2006	-7.9	93.4
04/03/2006	-13.4	93.6
05/03/2006	-11.1	91
06/03/2006	-12.9	92.4
07/03/2006	-13.2	94
08/03/2006	-9.7	95.1
09/03/2006	-7.5	95.9
10/03/2006	-9.7	92.2
11/03/2006	-5.7	79.8
12/03/2006	-4.2	92
13/03/2006	-10.6	91.4
14/03/2006	-7.2	92.8
15/03/2006	-2.6	85.9
16/03/2006	-0.4	70.3
17/03/2006	0.3	90.6
18/03/2006	-2.3	95.7
19/03/2006	-1.1	97.2
20/03/2006	-0.6	78.1
21/03/2006	-4.9	90.7
22/03/2006	-6	93.7
23/03/2006	-6.6	95.4
24/03/2006	-5.1	95.9
25/03/2006	-4.4	75.7
26/03/2006	-2.9	95.4
27/03/2006	-1.3	97.3
28/03/2006	0.3	98.2
29/03/2006	0.5	98.5
30/03/2006	1.2	98.9
