Date	Tavg	RHmax
01/01/2018	1.9	99.8
02/01/2018	-2	99.8
03/01/2018	-2.3	98.8
04/01/2018	0.2	96.9
05/01/2018	-3.5	96.6
06/01/2018	-9.3	95.6
07/01/2018	-9.9	96.9
08/01/2018	-8.7	96.6
09/01/2018	-8.4	95
10/01/2018	-10.7	94.5
11/01/2018	-4.5	95.7
12/01/2018	-4.8	95.5
13/01/2018	-3.8	95.7
14/01/2018	-4.1	96.8
15/01/2018	-2.9	96.8
16/01/2018	-0.7	98.6
17/01/2018	-0.7	99.8
18/01/2018	-4.3	97.3
19/01/2018	-4.1	97.8
20/01/2018	-3.5	97.9
21/01/2018	-5.4	96.9
22/01/2018	-6.3	97.2
23/01/2018	-2.4	98.7
24/01/2018	2.3	99.8
25/01/2018	3.1	98
26/01/2018	-1	99.6
27/01/2018	-8.2	99.8
28/01/2018	-0.6	99.8
29/01/2018	-2.9	99.1
30/01/2018	-8.8	98.2
31/01/2018	-0.5	99.8
01/02/2018	-0.4	99.6
02/02/2018	-8.1	83.8
03/02/2018	-9.5	83
04/02/2018	-12.1	95
05/02/2018	-12.8	90.8
06/02/2018	-7.9	94.8
07/02/2018	-7.4	96
08/02/2018	-5.1	99.7
09/02/2018	-0.9	97.3
10/02/2018	-2.4	88.4
11/02/2018	-2.8	95.4
12/02/2018	-1.6	95.2
13/02/2018	-4.3	96.8
14/02/2018	-0.4	99.2
15/02/2018	-1.2	87.4
16/02/2018	-1.9	96.2
17/02/2018	-6.2	97.6
18/02/2018	-2.8	98.5
19/02/2018	-2.8	95.4
20/02/2018	-5.4	96.6
21/02/2018	-5.6	95.8
22/02/2018	-6.7	95.6
23/02/2018	-6.6	95.4
24/02/2018	-5.5	93.6
25/02/2018	-8.9	94.5
26/02/2018	-14	89.5
27/02/2018	-10.9	77.4
28/02/2018	-13.3	87.4
01/03/2018	-14.6	86.5
02/03/2018	-12.5	88.5
03/03/2018	-8.2	89.1
04/03/2018	-6.2	92.1
05/03/2018	-5.9	91.2
06/03/2018	-5.1	92.9
07/03/2018	-2.4	97.9
08/03/2018	-3	94.3
09/03/2018	-4.1	94.3
10/03/2018	-5	94.6
11/03/2018	-4.1	96.3
12/03/2018	-1.7	97.7
13/03/2018	-1	92.2
14/03/2018	-4.9	95.4
15/03/2018	-5.4	94
16/03/2018	-9.6	92.2
17/03/2018	-11.6	90.7
18/03/2018	-10.4	90.5
19/03/2018	-2.3	84.9
20/03/2018	-0.4	73.8
21/03/2018	0.3	95.9
22/03/2018	2	99.7
23/03/2018	-0.9	98.4
24/03/2018	2	99.8
25/03/2018	2.3	99.8
26/03/2018	-2.9	94.5
27/03/2018	-6.2	80.9
28/03/2018	-6.3	92
29/03/2018	-4.9	87.3
30/03/2018	-4.5	91.9
31/03/2018	-4.3	93.8
01/04/2018	-3.8	89.5
02/04/2018	-3	81.3
03/04/2018	-2.9	94.8
04/04/2018	1.8	99.8
05/04/2018	2.2	99.8
06/04/2018	2.3	95
07/04/2018	1.4	92.1
08/04/2018	1.8	99.8
09/04/2018	1.4	99.8
10/04/2018	2.7	93.7
11/04/2018	1.7	88.4
12/04/2018	3.7	84.1
13/04/2018	5	84.6
14/04/2018	5.7	80.7
15/04/2018	7.6	72
16/04/2018	6.3	99.8
17/04/2018	6.2	99.8
18/04/2018	8.9	98.8
19/04/2018	9.1	99.6
20/04/2018	8.3	99.8
21/04/2018	9.1	88.7
22/04/2018	7.9	96.3
23/04/2018	6.6	98.2
24/04/2018	7.1	97.2
25/04/2018	6.7	92.9
26/04/2018	5.7	98.7
27/04/2018	5.8	99.1
28/04/2018	5.1	99.8
29/04/2018	6.4	99.8
30/04/2018	7.3	91.5
01/05/2018	4.2	97.8
02/05/2018	7.2	99.4
03/05/2018	7.1	99.7
04/05/2018	7.3	99.7
05/05/2018	12.5	94.1
06/05/2018	13.3	96.8
07/05/2018	13.3	88.1
08/05/2018	15	98.3
09/05/2018	16.5	90.9
10/05/2018	17.2	90.9
11/05/2018	13.2	99.4
12/05/2018	13.3	93.9
13/05/2018	15.7	97
14/05/2018	18.4	98.2
15/05/2018	18.2	95
16/05/2018	17.6	95.5
17/05/2018	10.8	89.6
18/05/2018	12.9	77.3
19/05/2018	14.2	95
20/05/2018	14.9	84.6
21/05/2018	16.1	92.7
22/05/2018	15.9	92.6
23/05/2018	17.5	74.1
24/05/2018	18.5	87.4
25/05/2018	19.8	86.1
26/05/2018	20.2	77.5
27/05/2018	21	79.4
28/05/2018	18.7	81.6
29/05/2018	20	89.2
30/05/2018	22.2	89
