date	smin	smax	smean	tmean
30/07/2009 	25.16937   	28.75909   	27.00429   	19.96988912
31/07/2009 	24.84078   	28.49823   	26.69352   	19.72351054
01/08/2009 	24.88812   	27.83610   	26.65910   	19.68032253
02/08/2009 	24.77633   	28.51859   	27.01426   	19.67830368
03/08/2009 	24.67232   	27.88950   	26.39427   	19.62401243
04/08/2009 	24.54527   	27.66540   	26.03077   	19.70948064
05/08/2009 	24.41659   	27.46662   	25.79092   	19.87316970
06/08/2009 	24.48555   	27.85512   	25.88218   	20.16921274
07/08/2009 	24.49231   	27.87131   	25.97875   	20.48701660
08/08/2009 	24.90509   	28.16519   	26.11801   	20.62670529
09/08/2009 	25.38496   	27.61827   	26.23397   	20.76419691
10/08/2009 	25.64683   	27.98870   	26.41307   	20.79441476
11/08/2009 	25.76476   	29.01560   	26.76240   	20.82376873
12/08/2009 	25.92675   	28.70853   	26.88743   	20.80909423
13/08/2009 	25.99472   	29.81906   	27.18859   	20.66837815
14/08/2009 	26.24027   	29.90557   	27.06393   	20.60672776
15/08/2009 	25.57280   	28.24549   	26.72710   	20.60035471
16/08/2009 	25.61925   	28.84211   	27.33304   	20.58910787
17/08/2009 	25.64463   	28.82344   	27.48339   	20.59862133
18/08/2009 	25.18131   	28.79237   	27.20734   	20.49365564
19/08/2009 	24.96247   	28.48769   	26.79402   	20.45966899
20/08/2009 	25.45399   	28.36957   	26.90509   	20.48610791
21/08/2009 	25.32101   	29.30772   	27.14220   	20.49431801
22/08/2009 	25.51046   	28.98545   	27.20937   	20.32261944
23/08/2009 	25.76392   	28.89754   	26.97050   	20.24507709
24/08/2009 	26.06799   	28.77856   	27.10621   	20.32097924
25/08/2009 	26.07957   	28.89751   	27.34776   	20.44974697
26/08/2009 	26.10513   	28.58358   	27.17248   	20.29461054
27/08/2009 	25.87926   	29.01079   	27.23566   	20.18953959
28/08/2009 	26.02785   	29.69181   	28.22812   	20.07246200
29/08/2009 	27.03484   	30.08151   	28.91671   	19.73607504
30/08/2009 	26.95483   	29.93430   	28.62252   	19.38262475
31/08/2009 	27.64475   	29.92983   	29.05188   	19.25183539
01/09/2009 	28.11538   	30.08941   	29.41298   	19.20624510
02/09/2009 	28.37425   	30.02996   	29.54150   	19.01949024
03/09/2009 	28.24294   	29.93571   	29.27457   	18.89437918
04/09/2009 	28.54831   	29.76851   	29.14692   	18.37765594
05/09/2009 	28.79116   	29.52086   	29.17809   	17.82456430
06/09/2009 	27.96698   	29.40017   	28.87517   	17.16361705
07/09/2009 	27.56751   	29.28895   	28.65234   	17.00341769
08/09/2009 	27.60846   	29.07990   	28.46165   	16.98740375
09/09/2009 	27.60956   	29.17816   	28.40254   	17.22528672
10/09/2009 	27.46435   	28.49732   	28.08333   	16.94116950
11/09/2009 	27.76705   	28.96816   	28.22387   	16.66180172
12/09/2009 	27.80964   	28.83294   	28.24086   	16.46042832
13/09/2009 	27.63684   	28.93116   	28.23968   	16.36791933
14/09/2009 	28.10409   	29.64383   	28.55219   	15.95706580
15/09/2009 	27.62736   	29.83958   	28.55789   	15.94554744
16/09/2009 	27.49821   	29.96932   	28.80246   	16.00612634
17/09/2009 	28.08518   	29.70995   	29.00529   	15.89078442
18/09/2009 	28.15305   	29.59149   	28.92875   	15.77855897
19/09/2009 	28.37846   	29.94942   	29.12007   	15.89795250
20/09/2009 	28.74726   	30.28391   	29.46285   	16.16471952
21/09/2009 	28.99059   	30.39690   	29.56535   	16.21422587
22/09/2009 	29.12945   	30.98298   	29.66546   	16.37197431
23/09/2009 	29.23129   	32.45211   	29.87615   	16.47866732
24/09/2009 	29.27757   	31.95807   	29.84967   	16.38771584
25/09/2009 	29.47516   	30.32063   	29.81804   	16.35983721
26/09/2009 	29.35763   	30.28258   	29.76279   	16.32213549
27/09/2009 	29.34534   	30.04963   	29.67459   	16.34159291
28/09/2009 	29.36080   	30.02271   	29.68858   	16.43832115
29/09/2009 	29.44246   	30.17911   	29.77662   	16.41271567
30/09/2009 	29.18949   	29.99875   	29.66478   	16.33712057
01/10/2009 	28.80322   	30.41366   	29.63726   	16.21943156
02/10/2009 	28.74132   	29.88331   	29.24002   	15.61516718
03/10/2009 	28.15992   	31.09133   	29.48923   	15.53742301
04/10/2009 	28.14364   	32.31103   	29.95267   	15.25980246
05/10/2009 	26.56905   	30.21023   	28.51740   	14.36730399
06/10/2009 	26.23545   	30.41782   	28.56054   	14.34310909
07/10/2009 	27.40537   	31.64608   	29.76759   	14.85534640
08/10/2009 	26.85839   	30.34173   	29.03043   	14.58844149
09/10/2009 	27.26587   	30.52339   	28.63575   	13.85598981
10/10/2009 	27.15111   	30.39936   	28.12582   	13.65929965
11/10/2009 	27.32283   	30.50071   	28.34099   	13.79800467
12/10/2009 	27.38802   	30.75688   	29.06096   	12.92235740
13/10/2009 	27.75102   	30.98551   	28.86312   	11.67225367
14/10/2009 	27.68508   	29.11363   	27.96527   	11.45599620
15/10/2009 	27.17439   	31.47158   	28.09725   	10.80966640
16/10/2009 	26.98283   	31.82727   	28.91498   	10.63847834
17/10/2009 	28.61264   	32.04569   	30.30732   	10.46834999
18/10/2009 	27.96679   	31.55634   	29.49877   	10.37984822
19/10/2009 	28.11130   	29.87350   	28.78662   	10.45235654
20/10/2009 	27.47040   	30.43976   	28.45799   	10.19640181
21/10/2009 	27.42270   	29.83630   	28.36934   	10.09923832
22/10/2009 	27.72003   	31.36878   	28.91455   	10.33850646
23/10/2009 	28.09683   	31.14471   	29.38674   	10.69329023
24/10/2009 	28.19897   	31.16813   	29.38037   	10.75005362
25/10/2009 	28.70948   	32.11374   	30.07450   	11.40364905
26/10/2009 	29.79410   	32.20991   	31.29239   	12.14397840
27/10/2009 	29.20377   	32.22383   	30.86224   	11.93461796
28/10/2009 	29.61403   	31.92784   	31.06252   	12.03261228
29/10/2009 	29.75002   	32.07033   	31.19779   	12.10783094
30/10/2009 	28.94992   	31.75634   	30.48813   	11.91452231
31/10/2009 	28.70679   	31.24843   	30.12567   	11.84137434
01/11/2009 	28.61431   	31.54877   	30.27133   	11.89927983
02/11/2009 	28.38458   	31.38784   	30.29724   	11.99011793
03/11/2009 	28.72671   	31.53468   	30.23551   	11.77635382
04/11/2009 	28.62989   	32.23239   	30.88358   	11.77485551
05/11/2009 	29.54258   	32.15321   	30.97774   	11.57145804
06/11/2009 	29.56757   	31.90753   	30.77637   	11.36261090
07/11/2009 	29.50063   	31.86004   	30.98402   	11.35016718
08/11/2009 	29.59240   	31.69421   	30.74218   	11.08461118
09/11/2009 	28.83412   	31.37047   	29.90954   	10.62733187
10/11/2009 	29.00715   	30.61315   	29.59516   	10.32118466
11/11/2009 	28.64007   	30.29004   	29.34695   	10.14052264
12/11/2009 	27.96193   	30.01476   	28.92791   	 9.86140164
13/11/2009 	27.08425   	30.45410   	29.08779   	10.10817212
14/11/2009 	27.55483   	31.23148   	30.19293   	10.74513123
15/11/2009 	29.48387   	31.23812   	30.63597   	10.97875426
16/11/2009 	28.97690   	31.00897   	30.33247   	10.86275379
17/11/2009 	29.63214   	30.56539   	30.02295   	10.78674215
18/11/2009 	29.73044   	30.51059   	30.13346   	10.79242816
19/11/2009 	29.86941   	30.55445   	30.20219   	10.82573638
20/11/2009 	29.81221   	30.48172   	30.19652   	10.78487809
21/11/2009 	29.63841   	30.43923   	30.11709   	10.81741466
22/11/2009 	29.40563   	30.89131   	30.02250   	10.82365092
23/11/2009 	29.81048   	30.95978   	30.42086   	10.74757395
24/11/2009 	29.91393   	30.73021   	30.41153   	10.57994747
25/11/2009 	29.25350   	30.67275   	30.38839   	10.57295076
26/11/2009 	29.17647   	30.48337   	29.71714   	10.19317798
