date	smin	smax	smean	tmean
19/01/2010 	14.162406  	22.06584   	16.57490   	 1.49663839
20/01/2010 	15.731224  	27.01322   	22.56215   	 1.22010410
21/01/2010 	20.703119  	25.76143   	23.76386   	 0.95104436
22/01/2010 	16.590933  	22.64512   	19.43212   	 0.46907043
23/01/2010 	15.601563  	21.00533   	18.65633   	 0.60161144
24/01/2010 	16.048145  	21.12320   	19.11386   	 0.48124890
25/01/2010 	16.320484  	21.47003   	18.74287   	-0.13468991
26/01/2010 	13.303068  	20.09731   	15.91046   	-0.85612231
27/01/2010 	13.346057  	22.83716   	17.10989   	-0.33354325
28/01/2010 	16.658054  	27.97651   	21.53025   	 1.07146225
29/01/2010 	19.799562  	26.00198   	22.35390   	 1.45697291
30/01/2010 	21.117868  	29.19563   	26.04848   	 0.89449717
31/01/2010 	24.369680  	29.31291   	27.53718   	 0.83037763
01/02/2010 	23.965662  	30.67467   	28.39754   	 1.32344057
02/02/2010 	22.918295  	30.48343   	26.71269   	 1.46339629
03/02/2010 	22.896961  	30.35888   	28.20695   	 1.73423753
04/02/2010 	22.787649  	29.91865   	27.94626   	 1.70400846
05/02/2010 	21.290756  	28.10348   	25.45163   	 1.87917790
06/02/2010 	20.743496  	28.01566   	25.25681   	 2.10319632
07/02/2010 	21.202425  	27.98933   	24.87602   	 1.86184865
08/02/2010 	17.322769  	26.26785   	21.33577   	 0.83106122
09/02/2010 	15.195704  	21.65586   	17.83998   	-0.36453323
10/02/2010 	13.866788  	27.89922   	21.27687   	-0.58021937
11/02/2010 	17.612545  	29.18868   	25.89198   	-0.18105404
12/02/2010 	25.250471  	29.17382   	28.23878   	-0.26047561
13/02/2010 	22.513796  	29.81549   	28.80943   	-0.00424870
14/02/2010 	22.483845  	29.97305   	28.62320   	-0.41668769
15/02/2010 	22.421896  	30.26754   	28.47557   	-0.77362576
16/02/2010 	20.425444  	30.24551   	24.35584   	-0.73687158
17/02/2010 	20.716871  	23.38596   	21.55259   	-0.51193884
18/02/2010 	20.502455  	22.04717   	21.33450   	-0.22870832
19/02/2010 	19.928976  	23.67802   	21.40337   	 0.56722913
20/02/2010 	21.208731  	24.44047   	22.75636   	 1.08765878
21/02/2010 	21.213514  	24.09662   	22.42833   	 1.00402417
22/02/2010 	20.856207  	22.94372   	22.06851   	 1.40655562
23/02/2010 	20.857023  	26.30140   	22.62804   	 1.37663875
24/02/2010 	21.362572  	25.36835   	22.84053   	 1.36111704
25/02/2010 	20.987364  	23.16169   	21.70927   	 2.18661278
26/02/2010 	20.814594  	26.11634   	22.88658   	 2.66369273
27/02/2010 	24.684399  	28.83889   	26.04274   	 2.71201147
28/02/2010 	24.389133  	28.71336   	26.32557   	 3.30153619
01/03/2010 	22.146198  	27.13785   	24.56475   	 3.45815970
02/03/2010 	21.863798  	25.42264   	23.24578   	 2.98573561
03/03/2010 	21.922932  	24.72603   	23.56342   	 2.44056606
04/03/2010 	24.107212  	27.04101   	25.61368   	 2.69391014
05/03/2010 	24.690405  	28.06154   	26.44831   	 2.61102295
06/03/2010 	26.666845  	30.89881   	29.09677   	 2.37432353
07/03/2010 	26.034811  	30.18351   	28.44170   	 1.60263956
08/03/2010 	26.905508  	29.80123   	28.79257   	 1.62232225
09/03/2010 	22.706198  	29.64137   	27.91032   	 1.77519277
10/03/2010 	24.003153  	29.19803   	27.60930   	 2.19723291
11/03/2010 	20.724503  	29.22564   	26.84192   	 2.26821201
12/03/2010 	20.468573  	28.69061   	26.46552   	 2.61827642
13/03/2010 	20.032122  	28.75150   	27.00083   	 3.05723776
14/03/2010 	19.772087  	29.28012   	26.70805   	 3.82531649
15/03/2010 	20.074488  	30.05223   	27.41876   	 4.45531183
16/03/2010 	20.153633  	30.78835   	27.98361   	 4.75579935
17/03/2010 	19.258070  	29.86795   	25.16900   	 4.85181926
18/03/2010 	19.802488  	30.12045   	24.52924   	 5.22072553
19/03/2010 	18.605526  	23.83511   	20.44201   	 5.53459193
20/03/2010 	18.556549  	21.14799   	20.43957   	 6.04066418
21/03/2010 	20.449467  	21.56746   	20.79256   	 6.99238249
22/03/2010 	19.778502  	20.96361   	20.25896   	 6.96406283
23/03/2010 	19.805717  	21.89315   	20.47714   	 6.89101020
24/03/2010 	19.536482  	24.70231   	21.67073   	 7.34587076
25/03/2010 	19.515270  	25.77791   	22.68404   	 7.90887601
26/03/2010 	19.641058  	25.59966   	22.80096   	 8.36937274
27/03/2010 	19.726929  	25.62623   	22.08214   	 7.88640485
28/03/2010 	19.730911  	24.03588   	22.35810   	 7.81054596
29/03/2010 	20.393576  	23.02448   	21.83690   	 8.13666251
30/03/2010 	20.426239  	22.79002   	21.81988   	 8.15647584
31/03/2010 	21.366175  	24.76413   	23.30414   	 7.20495242
01/04/2010 	24.476950  	25.55564   	25.03870   	 6.41162379
02/04/2010 	25.049849  	25.44063   	25.22913   	 6.43034376
03/04/2010 	24.571215  	25.32023   	24.86228   	 6.84779866
04/04/2010 	23.952791  	25.02469   	24.58533   	 7.31215322
05/04/2010 	23.081480  	25.36870   	24.50079   	 7.33001270
06/04/2010 	23.890949  	25.70601   	24.67825   	 7.75636073
