date	smin	smax	smean	tmean
31/08/2010 	24.54485   	30.25908   	28.17617   	16.46854484
01/09/2010 	25.82811   	30.45588   	28.77093   	16.78108686
02/09/2010 	26.94565   	30.34800   	29.10921   	16.89207633
03/09/2010 	27.10110   	30.18364   	29.01957   	16.91016340
04/09/2010 	27.20445   	30.27538   	29.20715   	16.92091219
05/09/2010 	26.52515   	30.44325   	29.11633   	16.78868516
06/09/2010 	25.86274   	30.62595   	28.96181   	16.49099215
07/09/2010 	26.18384   	31.05028   	29.01615   	15.95599045
08/09/2010 	25.84058   	31.34226   	29.10960   	15.72925127
09/09/2010 	24.39244   	31.60276   	29.06646   	15.96385527
10/09/2010 	23.61165   	31.32034   	28.42578   	16.17912728
11/09/2010 	22.45627   	30.95556   	27.00061   	16.42292748
12/09/2010 	20.20741   	30.24283   	26.21216   	16.81023566
13/09/2010 	19.62078   	29.73515   	26.50522   	16.80895388
14/09/2010 	20.02461   	29.24325   	24.29487   	16.55784973
15/09/2010 	18.89813   	27.52587   	22.39887   	15.92495753
16/09/2010 	20.43038   	26.43312   	23.00650   	14.90750827
17/09/2010 	21.37948   	27.05185   	24.55214   	14.65500126
18/09/2010 	20.98439   	27.27344   	24.70038   	13.98785488
19/09/2010 	20.55479   	28.08815   	24.50355   	13.61609358
20/09/2010 	21.47823   	27.63145   	25.20861   	13.63745222
21/09/2010 	20.46886   	27.86782   	25.44788   	14.04902824
22/09/2010 	20.70026   	28.14877   	25.41530   	14.39229347
23/09/2010 	21.34622   	29.00466   	25.97339   	14.78695325
24/09/2010 	20.49919   	29.56307   	26.46158   	15.23313500
25/09/2010 	22.11558   	30.08255   	27.39154   	14.99729172
26/09/2010 	19.68112   	29.87469   	26.49231   	14.43301888
27/09/2010 	20.26256   	29.61489   	26.46193   	14.41264512
28/09/2010 	22.61942   	29.62031   	26.88572   	14.62678432
29/09/2010 	22.30525   	29.40855   	26.54635   	14.48567704
30/09/2010 	23.08295   	28.55207   	26.05327   	14.02902069
01/10/2010 	17.06145   	28.70037   	23.61294   	13.68602888
02/10/2010 	14.60139   	25.96573   	23.44241   	13.77090186
