date	smin	smax	smean	tmean
16/03/2010 	13.943559  	21.20472   	18.44997   	 3.90606942
17/03/2010 	14.428536  	21.04391   	18.46709   	 4.09422136
18/03/2010 	14.759126  	21.96096   	18.66462   	 4.37439939
19/03/2010 	16.196405  	22.38733   	19.70805   	 4.66092933
20/03/2010 	17.686029  	23.32264   	20.60512   	 5.07196636
21/03/2010 	17.635015  	22.72711   	20.42178   	 5.54961937
22/03/2010 	16.603231  	22.64550   	19.97047   	 5.82861143
23/03/2010 	17.239857  	23.30599   	20.70141   	 5.94982300
24/03/2010 	17.343533  	23.15989   	20.87234   	 6.15338401
25/03/2010 	18.136007  	23.84418   	21.85722   	 6.35777166
26/03/2010 	17.418747  	23.60944   	21.79989   	 6.64842979
27/03/2010 	17.996401  	24.54327   	22.20609   	 6.74966206
28/03/2010 	19.312412  	24.61730   	22.20454   	 6.87132264
29/03/2010 	17.922205  	24.11777   	21.68011   	 7.05746458
30/03/2010 	16.490072  	24.53294   	21.48874   	 7.29643813
31/03/2010 	20.670408  	25.67646   	23.90183   	 7.05587485
01/04/2010 	23.671156  	26.77383   	24.84984   	 6.70443520
02/04/2010 	23.554346  	27.17632   	25.02574   	 6.64165586
03/04/2010 	21.422729  	27.12797   	24.98797   	 6.81655240
04/04/2010 	19.417231  	26.81518   	24.42712   	 7.07816599
05/04/2010 	18.742912  	26.32240   	23.68253   	 7.23658939
06/04/2010 	20.032579  	26.68696   	24.06476   	 7.46655563
07/04/2010 	21.648523  	26.59852   	24.85080   	 7.67372184
08/04/2010 	20.277851  	26.15241   	24.26144   	 7.95027838
09/04/2010 	19.774921  	25.34718   	23.16213   	 8.44977538
10/04/2010 	19.372580  	25.03241   	22.64341   	 8.73638427
11/04/2010 	17.659174  	24.20688   	21.29382   	 8.85921683
12/04/2010 	16.945957  	24.28035   	20.76985   	 8.75244248
13/04/2010 	16.438452  	24.14352   	20.67007   	 8.77326824
14/04/2010 	16.540718  	23.93762   	20.86673   	 8.76210999
15/04/2010 	16.846161  	24.29790   	21.41316   	 8.84371285
16/04/2010 	17.683615  	24.96393   	21.81603   	 8.85247701
17/04/2010 	18.136887  	24.89998   	22.08203   	 9.09959366
18/04/2010 	18.665125  	24.46130   	22.29928   	 9.53801316
19/04/2010 	19.236244  	25.78827   	22.66117   	 9.79630329
20/04/2010 	19.638313  	25.78921   	23.56591   	 9.80391906
21/04/2010 	22.446318  	25.85598   	24.09407   	 9.18202223
22/04/2010 	20.012503  	26.62371   	23.50514   	 8.92496656
23/04/2010 	20.458031  	26.00374   	24.00410   	 9.22105668
24/04/2010 	19.957598  	25.99245   	23.92310   	 9.54375945
25/04/2010 	21.528032  	26.11622   	24.58222   	 9.79579745
26/04/2010 	21.534922  	26.09984   	24.66715   	10.07847057
27/04/2010 	21.433334  	26.71350   	24.66189   	10.48856729
28/04/2010 	21.159197  	26.83864   	24.55811   	11.01962137
29/04/2010 	21.270092  	26.86813   	25.00580   	11.38258990
30/04/2010 	22.426805  	27.04676   	25.34674   	11.72114935
01/05/2010 	22.858919  	27.01159   	25.49411   	11.81256084
02/05/2010 	21.616867  	27.43399   	24.94888   	11.89062011
03/05/2010 	19.155045  	27.43721   	23.81968   	10.67731349
04/05/2010 	19.667267  	27.82285   	24.08296   	 9.89728508
05/05/2010 	19.508921  	27.06863   	23.88187   	10.19473670
06/05/2010 	19.349297  	27.21371   	24.65659   	10.10880619
07/05/2010 	20.050980  	27.92004   	24.87909   	 9.90888858
08/05/2010 	22.207451  	27.30693   	25.50527   	 9.95904768
09/05/2010 	21.944588  	27.39238   	24.81674   	10.10542820
10/05/2010 	21.325899  	27.58464   	24.86810   	10.20672935
11/05/2010 	21.174782  	27.69469   	24.64764   	10.18273008
12/05/2010 	20.317873  	27.91290   	24.74809   	 9.56319374
13/05/2010 	20.419479  	28.33085   	25.18678   	 9.29376668
14/05/2010 	19.748785  	27.70121   	24.83892   	 9.54491895
15/05/2010 	20.801830  	27.86237   	25.34397   	 9.94062384
16/05/2010 	22.727468  	28.13870   	25.84193   	10.40124891
17/05/2010 	22.718895  	27.85987   	25.80292   	10.80028842
18/05/2010 	22.369484  	28.40467   	25.97312   	11.39452682
19/05/2010 	20.895205  	28.55663   	25.47505   	11.91207967
20/05/2010 	20.115334  	28.17236   	25.23838   	12.47011747
21/05/2010 	20.397882  	27.73775   	24.92841   	13.20926807
22/05/2010 	19.567564  	27.93812   	24.44473   	13.89293881
23/05/2010 	20.169186  	27.55457   	24.76236   	14.48173561
24/05/2010 	21.258617  	26.89380   	24.86560   	14.98965488
25/05/2010 	20.966827  	27.93047   	24.95471   	15.42640299
26/05/2010 	20.563980  	28.21084   	25.06088   	15.12925881
27/05/2010 	20.026081  	28.61175   	25.59132   	14.67543226
