Date	Tavg	RHmax
01/01/2017	2.8	92.4
02/01/2017	-2.2	77.4
03/01/2017	-1	85.3
04/01/2017	-1.7	80.9
05/01/2017	-10.2	89.5
06/01/2017	-5.1	95.4
07/01/2017	-0.6	95.7
08/01/2017	-4.7	94.3
09/01/2017	-0.7	97.4
10/01/2017	3.2	94.1
11/01/2017	4	95.4
12/01/2017	2.6	77.6
13/01/2017	-2.8	90.2
14/01/2017	-1.8	91.8
15/01/2017	-5.5	73.9
16/01/2017	-7.2	86.4
17/01/2017	-3.9	92.6
18/01/2017	-4.1	95.6
19/01/2017	1.2	96.9
20/01/2017	4.4	89.3
21/01/2017	1.2	96.1
22/01/2017	-1.4	96.9
23/01/2017	-4.3	95.9
24/01/2017	-4	96
25/01/2017	-3.5	97
26/01/2017	-0.7	97.6
27/01/2017	-1.2	96.7
28/01/2017	-1.5	96.5
29/01/2017	-0.5	96.6
30/01/2017	0.1	96.5
31/01/2017	-1.8	90
01/02/2017	-1.4	95.8
02/02/2017	0	95.6
03/02/2017	-0.1	96.9
04/02/2017	-0.4	97.4
05/02/2017	0.1	94.8
06/02/2017	-0.5	91.1
07/02/2017	-5.4	83.3
08/02/2017	-6.7	84.5
09/02/2017	-5.9	83.7
10/02/2017	-4	89.7
11/02/2017	-3.4	92.7
12/02/2017	-6.2	94.4
13/02/2017	-6.3	94.1
14/02/2017	-5.2	94.5
15/02/2017	-5.4	94.3
16/02/2017	-3.4	96.1
17/02/2017	-2.9	95.5
18/02/2017	-4	97
19/02/2017	1	97.1
20/02/2017	4.4	95.3
21/02/2017	3.2	91.2
22/02/2017	1.8	96.4
23/02/2017	-1.1	93.5
24/02/2017	-2.1	72
25/02/2017	-2.8	96.7
26/02/2017	-1.3	97
27/02/2017	1.1	97.2
28/02/2017	3	96.3
01/03/2017	1.6	96.6
02/03/2017	-1.5	96.8
03/03/2017	-0.7	96.9
04/03/2017	0.1	93.2
05/03/2017	-1.6	92.6
06/03/2017	-2.3	77.9
07/03/2017	-3	74.1
08/03/2017	-3.5	94
09/03/2017	0.1	96.8
10/03/2017	1.4	95.6
11/03/2017	0.2	95.7
12/03/2017	2.6	95.7
13/03/2017	2	96.1
14/03/2017	4.7	96.7
15/03/2017	7.2	61
16/03/2017	4.4	86.7
17/03/2017	5	81.7
18/03/2017	2	80
19/03/2017	0.1	95.8
20/03/2017	2.4	96.7
21/03/2017	3.5	96.9
22/03/2017	3.4	91.9
23/03/2017	2.2	81
24/03/2017	2.7	88.7
25/03/2017	7.8	83.4
26/03/2017	7.7	94
27/03/2017	6.3	97.2
28/03/2017	6	96.6
29/03/2017	4.2	95.4
30/03/2017	3.3	97
31/03/2017	3.3	97
01/04/2017	7.8	96.7
02/04/2017	6.5	97.2
03/04/2017	3.8	97.4
