Date	Tavg	RHmax
01/01/2004	-7.6	89.7
02/01/2004	-7.5	89.3
03/01/2004	-6.9	93.5
04/01/2004	-1.9	93.9
05/01/2004	-4.9	92
06/01/2004	-1.3	94.7
07/01/2004	-3.8	94.6
08/01/2004	-3.9	92
09/01/2004	-0.9	92.9
10/01/2004	-2.8	92.1
11/01/2004	0.3	94.7
12/01/2004	-2.4	95.1
13/01/2004	-1	95
14/01/2004	-0.5	94.7
15/01/2004	-4.6	94.2
16/01/2004	-8	85
17/01/2004	-9.4	86.3
18/01/2004	-9.7	93.6
19/01/2004	-4.7	91.7
20/01/2004	-7	85.4
21/01/2004	-14.1	90.9
22/01/2004	-10	88.5
23/01/2004	-0.8	94.3
24/01/2004	0.7	94.8
25/01/2004	-3.2	94.7
26/01/2004	-1.1	94.1
27/01/2004	-2.7	93.2
28/01/2004	-6	94.1
29/01/2004	-2.8	94.6
30/01/2004	-3.6	94.5
31/01/2004	-6.1	94
01/02/2004	-9.9	91.9
02/02/2004	-5.3	93.9
03/02/2004	-0.6	94.9
04/02/2004	6.3	94.8
05/02/2004	4	90.9
06/02/2004	3.4	94.5
07/02/2004	-0.8	94.8
08/02/2004	-3.3	93.5
09/02/2004	-4.6	89.8
10/02/2004	-6.8	92.2
11/02/2004	-3.4	91.3
12/02/2004	-2.5	94.2
13/02/2004	-6.5	93.1
14/02/2004	-5.2	94
15/02/2004	-3.2	93.8
16/02/2004	-2	94.6
17/02/2004	1.6	94.8
18/02/2004	0.6	88.5
19/02/2004	-5.1	92.4
20/02/2004	-6.9	93.4
21/02/2004	-1.4	93.7
22/02/2004	-3.3	93.6
23/02/2004	-2.7	69.6
24/02/2004	2.1	87.9
25/02/2004	-3.6	90.9
26/02/2004	-6.2	91.8
27/02/2004	-4.8	90.8
28/02/2004	-3.9	90
29/02/2004	-7.2	90.5
01/03/2004	1.3	83.7
02/03/2004	5.5	69
03/03/2004	-3.1	82.5
04/03/2004	-9.5	90.4
05/03/2004	-6	88.5
06/03/2004	-4.5	92.8
07/03/2004	-0.3	92
08/03/2004	-0.3	86.3
09/03/2004	-1.4	91.2
10/03/2004	0.6	85.6
11/03/2004	-0.8	91
12/03/2004	-1.3	79.3
13/03/2004	-1.1	94.7
14/03/2004	0.7	94.9
15/03/2004	4.5	94.6
16/03/2004	4.7	94.5
17/03/2004	5.5	94.8
18/03/2004	5.2	90.7
19/03/2004	3.6	94.2
20/03/2004	3.4	92.1
21/03/2004	2.8	92.9
22/03/2004	1.3	94.6
23/03/2004	0.3	92.1
24/03/2004	0.7	93.6
25/03/2004	-0.5	94.4
26/03/2004	-0.5	93.6
27/03/2004	5.6	89.2
28/03/2004	2.8	93.7
29/03/2004	3.8	94.9
30/03/2004	5.4	87.8
31/03/2004	5.6	91.7
01/04/2004	4	91.8
02/04/2004	1.6	82.2
03/04/2004	0.2	91.4
04/04/2004	3.5	94.1
05/04/2004	4.7	92.6
06/04/2004	3.8	93
07/04/2004	4.2	89.8
08/04/2004	6.5	88.1
09/04/2004	5.5	90.3
10/04/2004	6	73.7
11/04/2004	6.1	80.4
12/04/2004	4	86.1
13/04/2004	3.1	92.6
14/04/2004	6.4	93.6
15/04/2004	6	94.3
16/04/2004	5.8	94.6
17/04/2004	7.3	91.7
18/04/2004	9.8	91.8
19/04/2004	10.5	91.3
20/04/2004	8.4	93.7
21/04/2004	7.1	94.1
22/04/2004	6.1	94.5
23/04/2004	7.5	93.9
24/04/2004	9.7	94.2
25/04/2004	8.8	93.7
26/04/2004	7.1	94.3
27/04/2004	6.7	94.4
28/04/2004	8	90.2
29/04/2004	7.3	93.6
30/04/2004	8	86.5
01/05/2004	10.7	85.9
02/05/2004	9.1	91.3
03/05/2004	8.7	94.6
04/05/2004	8.5	94.2
05/05/2004	11.4	94.3
06/05/2004	14	94.4
07/05/2004	18.9	78.6
08/05/2004	17.5	73.7
09/05/2004	18.4	79.4
10/05/2004	16.8	85
11/05/2004	10.2	91
12/05/2004	7.9	91.1
13/05/2004	7.7	94.7
14/05/2004	10.7	86.7
15/05/2004	10.6	88
16/05/2004	13.1	87.9
17/05/2004	15.4	83.7
18/05/2004	14.2	54.2
19/05/2004	13.2	71.3
20/05/2004	9.8	45.4
21/05/2004	8.9	43.7
22/05/2004	7.1	74.8
23/05/2004	10.7	58.2
24/05/2004	12.5	73.5
25/05/2004	10.9	88
26/05/2004	10.9	87.9
27/05/2004	12.1	93.7
28/05/2004	11.1	94.1
29/05/2004	10.2	93.9
30/05/2004	12.6	92.6
31/05/2004	13	90.6
01/06/2004	13.7	90.7
02/06/2004	14.7	88.2
03/06/2004	15.3	85.4
04/06/2004	12.4	91.5
05/06/2004	13.9	94.2
06/06/2004	16.1	80.2
07/06/2004	16.1	83.5
08/06/2004	12.4	84.2
09/06/2004	12	91.4
10/06/2004	16.5	94.6
11/06/2004	15	89.5
12/06/2004	15.1	91.2
13/06/2004	16.4	89.3
14/06/2004	18.3	69.1
15/06/2004	14.7	78.2
16/06/2004	13.9	66.5
17/06/2004	12.2	79.1
18/06/2004	11.3	93.1
19/06/2004	9.9	93
20/06/2004	8.7	94
21/06/2004	11.1	93.8
22/06/2004	9.8	94.8
23/06/2004	12.3	95
24/06/2004	10.9	94.6
25/06/2004	13.2	94.8
26/06/2004	13	94.9
27/06/2004	12.5	95.4
28/06/2004	14.1	94.6
29/06/2004	15.1	94.7
30/06/2004	15.3	95
01/07/2004	12.9	95.1
02/07/2004	10.9	95
03/07/2004	12.8	95
04/07/2004	12.3	94.9
05/07/2004	12.7	95.1
06/07/2004	14.7	93.5
07/07/2004	14.6	86.2
08/07/2004	14.5	92.2
09/07/2004	12.8	92.7
10/07/2004	14.4	92.5
11/07/2004	16.3	89.7
12/07/2004	15.5	94.2
13/07/2004	13.4	94.1
14/07/2004	11.9	95
15/07/2004	12.9	95.2
16/07/2004	14.8	94.1
17/07/2004	13.8	92.9
18/07/2004	12.5	95.8
19/07/2004	15.5	95.3
20/07/2004	14.7	94.4
21/07/2004	15.2	95.1
22/07/2004	14.9	94.8
23/07/2004	17	94.8
24/07/2004	17	95.5
25/07/2004	14.3	90.5
26/07/2004	12.9	95.1
27/07/2004	14	95.3
28/07/2004	16	95
29/07/2004	14.1	95.9
30/07/2004	14.9	95.8
31/07/2004	18.1	95.3
01/08/2004	20.6	88.5
02/08/2004	19.1	95.4
03/08/2004	17.1	93
04/08/2004	18.1	94.5
05/08/2004	18.9	95.1
06/08/2004	18.7	95.9
07/08/2004	19	95.8
08/08/2004	19.4	94.8
09/08/2004	20.4	95
10/08/2004	21.9	89.6
11/08/2004	20.6	95
12/08/2004	21	94.7
13/08/2004	17.9	87.9
14/08/2004	18.3	95.7
15/08/2004	17.2	87.9
16/08/2004	15.9	94.7
17/08/2004	15	95.4
18/08/2004	15.7	96
19/08/2004	16.1	95.9
20/08/2004	15.3	96.2
21/08/2004	16.1	95.8
22/08/2004	11.1	94.6
23/08/2004	10.3	95.6
24/08/2004	10.6	96.2
25/08/2004	12.8	92.1
26/08/2004	13.2	94.7
27/08/2004	10.6	96.1
28/08/2004	13.7	96.1
29/08/2004	12.6	95.8
30/08/2004	12.1	96.1
31/08/2004	11.5	96.2
01/09/2004	12.2	96.1
02/09/2004	11.2	96.6
03/09/2004	12.5	97.4
04/09/2004	12.6	97.3
05/09/2004	14.8	97.3
06/09/2004	14.4	96.9
07/09/2004	12.9	93.5
08/09/2004	11	95.6
09/09/2004	10.7	96.8
10/09/2004	12.4	95.5
11/09/2004	10.2	97
12/09/2004	13	95.3
13/09/2004	13.6	91.5
14/09/2004	10.8	96.3
15/09/2004	9.1	96.8
16/09/2004	8.4	92.8
17/09/2004	12.8	91.6
18/09/2004	11.5	97
19/09/2004	11.3	96
20/09/2004	10.9	94.5
21/09/2004	10.4	94.6
22/09/2004	10.4	95.8
23/09/2004	9.4	96.4
24/09/2004	10.2	94.4
25/09/2004	9.8	94.7
26/09/2004	10.4	92.6
27/09/2004	13.3	92.2
28/09/2004	10.1	90
29/09/2004	9.2	94.6
30/09/2004	7.9	96
01/10/2004	5.9	97
02/10/2004	8.6	95.9
03/10/2004	8.4	96.9
04/10/2004	8.9	97.2
05/10/2004	7.5	95.1
06/10/2004	8.5	96.3
07/10/2004	7.4	96.7
08/10/2004	7.2	90.5
09/10/2004	3.9	95.3
10/10/2004	3.1	95.3
11/10/2004	3.7	93.3
12/10/2004	1.4	94.7
13/10/2004	4.2	94.7
14/10/2004	5.4	86.4
15/10/2004	6.1	90.7
16/10/2004	6.5	91.6
17/10/2004	7	90.6
18/10/2004	5.7	90.3
19/10/2004	6.3	91.5
20/10/2004	5.9	92.6
21/10/2004	6.5	92.4
22/10/2004	8.4	92.1
23/10/2004	4.8	93.8
24/10/2004	6	93
25/10/2004	5.6	93.6
26/10/2004	2.5	96.7
27/10/2004	-0.2	95
28/10/2004	-0.6	94.6
29/10/2004	2.6	91.6
30/10/2004	4	90.7
31/10/2004	4	97.2
01/11/2004	4.7	97
02/11/2004	-0.8	97.6
03/11/2004	1.5	96.9
04/11/2004	6.4	97.2
05/11/2004	4.1	93.7
06/11/2004	4.7	92.2
07/11/2004	2.4	93.3
08/11/2004	2.4	96.6
09/11/2004	3.8	96.7
10/11/2004	2.4	94.9
11/11/2004	4	96.6
12/11/2004	7.7	82.4
13/11/2004	3.8	70.5
14/11/2004	3.5	85.1
15/11/2004	8.3	77.4
16/11/2004	2.2	76.4
17/11/2004	-1.7	97.3
18/11/2004	-3.9	97.8
19/11/2004	-9.7	92.5
20/11/2004	-6	92.3
21/11/2004	-7.8	91.2
22/11/2004	-4.1	93.9
23/11/2004	-3.3	92.5
24/11/2004	-4.9	94.2
25/11/2004	1	94.6
26/11/2004	-1.1	95.3
27/11/2004	-4.5	94.8
28/11/2004	-5.4	94.1
29/11/2004	-6.8	93.7
30/11/2004	-4	95.1
01/12/2004	-3.9	95.1
02/12/2004	-4.3	94.6
03/12/2004	-2.6	94.9
04/12/2004	2.3	97.4
05/12/2004	6.9	93.1
06/12/2004	4.7	89.3
07/12/2004	6.9	86.4
08/12/2004	0.1	91.9
09/12/2004	-3	96.2
10/12/2004	-1.3	97.3
11/12/2004	-0.8	95
12/12/2004	-1	94.2
13/12/2004	-3.5	95.7
14/12/2004	3.1	97.5
15/12/2004	5.8	88.5
16/12/2004	5.2	93.3
17/12/2004	3.9	93
18/12/2004	1	84.7
19/12/2004	-1.7	94.7
20/12/2004	-6.4	94.5
21/12/2004	-4.2	94.4
22/12/2004	3.9	90.5
23/12/2004	2.3	95.6
24/12/2004	-2.2	85.4
25/12/2004	-2.5	97
26/12/2004	-5	95
27/12/2004	-12.1	96.9
28/12/2004	0.7	97.5
29/12/2004	-1.6	97.6
30/12/2004	4.2	93.1
31/12/2004	-2.1	93.4
