Date	Tavg	RHmax
01/01/2004	-7.8	97.1
02/01/2004	-7.6	97.1
03/01/2004	-5.1	100
04/01/2004	-0.2	100
05/01/2004	-1.6	100
06/01/2004	-1.8	100
07/01/2004	-2.2	98.8
08/01/2004	-1.6	98.3
09/01/2004	-0.4	96.8
10/01/2004	-2.9	94
11/01/2004	0.5	98.3
12/01/2004	-0.5	99.1
13/01/2004	2.1	98.3
14/01/2004	-0.1	98.6
15/01/2004	-3.1	99
16/01/2004	-5.6	98.5
17/01/2004	-9.7	94.7
18/01/2004	-7.5	97.4
19/01/2004	-3.9	98
20/01/2004	-7.7	93.5
21/01/2004	-14.1	93.1
22/01/2004	-9.2	95
23/01/2004	0.4	97.2
24/01/2004	0.3	98.8
25/01/2004	-3.6	98.5
26/01/2004	-1	98.4
27/01/2004	-1.2	97.6
28/01/2004	-2.5	98.6
29/01/2004	-1.9	97
30/01/2004	-3.7	97.7
31/01/2004	-3.7	98.4
01/02/2004	-7.1	97.8
02/02/2004	-0.9	98.7
03/02/2004	2.5	98.9
04/02/2004	4.7	98.3
05/02/2004	3.3	98.4
06/02/2004	3.6	98.2
07/02/2004	-0.6	99
08/02/2004	-3.6	98.8
09/02/2004	-7	97.7
10/02/2004	-8.1	97.1
11/02/2004	-5.6	97.3
12/02/2004	-0.4	99.2
13/02/2004	-1.8	99.7
14/02/2004	-3.4	99.9
15/02/2004	-3.6	99.6
16/02/2004	-2.7	99.2
17/02/2004	1.1	99.5
18/02/2004	-2.3	98.3
19/02/2004	-5	98.6
20/02/2004	-2.1	98.8
21/02/2004	1.7	97.7
22/02/2004	-1.5	99
23/02/2004	-1.5	73
24/02/2004	2.5	95.6
25/02/2004	-1.1	97.7
26/02/2004	-5.4	97.9
27/02/2004	-6.2	96.5
28/02/2004	-4.1	95
29/02/2004	-6.8	95.7
01/03/2004	1	96.5
02/03/2004	1.3	98.3
03/03/2004	-3.9	87.1
04/03/2004	-8	94
05/03/2004	-3.2	93.9
06/03/2004	-1.7	96.9
07/03/2004	-1.1	97.7
08/03/2004	-0.9	94.5
09/03/2004	-2.3	95.5
10/03/2004	0.5	94.7
11/03/2004	-1	91
12/03/2004	-1.5	91.8
13/03/2004	-0.8	98.7
14/03/2004	2.4	97.6
15/03/2004	4.4	97.4
16/03/2004	5	98.5
17/03/2004	4.6	97.8
18/03/2004	5.2	96.5
19/03/2004	4.3	97.6
20/03/2004	3.3	97.5
21/03/2004	1.6	98.8
22/03/2004	1.7	98.5
23/03/2004	1	95.4
