Date	Tavg	RHmax
01/01/2005	-0.5	94.1
02/01/2005	3.2	90.9
03/01/2005	2.4	80.3
04/01/2005	1.8	95.3
05/01/2005	2.6	82.9
06/01/2005	4.3	90.3
07/01/2005	7.6	94
08/01/2005	4.2	96.7
09/01/2005	3.8	81.3
10/01/2005	7.1	95.8
11/01/2005	5.8	86.6
12/01/2005	5.6	91.3
13/01/2005	6.4	66.1
14/01/2005	0.4	86.2
15/01/2005	-1	91.5
16/01/2005	5.4	90.6
17/01/2005	6.1	90
18/01/2005	2.6	92
19/01/2005	-2.3	97.5
20/01/2005	-1.5	97.4
21/01/2005	-4.3	96.5
22/01/2005	-2.8	93.6
23/01/2005	-1.8	79.7
24/01/2005	-0.7	60.8
25/01/2005	-3.4	91.1
26/01/2005	-3.3	91.1
27/01/2005	-2.9	92.3
28/01/2005	-1.4	96.9
29/01/2005	-1.6	97.7
30/01/2005	-0.9	97.5
31/01/2005	3.8	87.9
01/02/2005	2.9	72.7
02/02/2005	-1.1	90.8
03/02/2005	-3.1	96.4
04/02/2005	1.5	97.5
05/02/2005	3.9	93.5
06/02/2005	0.8	94.1
07/02/2005	-0.9	87.6
08/02/2005	-1.4	88.4
09/02/2005	-0.1	94
10/02/2005	3.2	94
11/02/2005	2.7	64.9
12/02/2005	-1	96.8
13/02/2005	-0.3	95.2
14/02/2005	-0.9	65.2
15/02/2005	-3.5	84.1
16/02/2005	-8.1	91.3
17/02/2005	-4.7	91.7
18/02/2005	-1.3	95.5
19/02/2005	1.5	94.8
20/02/2005	1	68.9
21/02/2005	0.1	87.8
22/02/2005	-3.7	73.2
23/02/2005	-7	68.2
24/02/2005	-5.5	65.9
25/02/2005	-2.2	81.8
26/02/2005	-1.1	87.8
27/02/2005	-3.7	73.6
28/02/2005	-2	95.9
01/03/2005	-7.6	89.7
02/03/2005	-10.9	84.5
03/03/2005	-11.2	88.1
04/03/2005	-1.5	93.4
05/03/2005	-4.5	93.9
06/03/2005	-3.7	91.9
07/03/2005	1.2	91.9
08/03/2005	1.1	91.6
09/03/2005	1.2	93
10/03/2005	0.5	83
11/03/2005	1.2	96.3
12/03/2005	-4.7	91.6
13/03/2005	-7.3	90.5
14/03/2005	-5	91.2
15/03/2005	-6.2	91.1
16/03/2005	-2.4	93.7
17/03/2005	-0.1	96.9
18/03/2005	0	75.3
19/03/2005	-3.9	83.1
20/03/2005	-3.5	90.7
21/03/2005	-2.5	93.9
22/03/2005	-1.4	93.9
23/03/2005	-1.4	94.5
24/03/2005	0.7	97.3
25/03/2005	0.2	97.7
26/03/2005	4.4	97
27/03/2005	4.1	94.9
28/03/2005	3.5	95.9
29/03/2005	5.3	85.9
30/03/2005	3.6	89.5
31/03/2005	2.9	93.3
01/04/2005	2.6	95.3
02/04/2005	4.3	92.7
03/04/2005	3.5	93.5
04/04/2005	3.9	95.9
05/04/2005	6.9	90.2
06/04/2005	4	93.2
07/04/2005	3.9	95.8
08/04/2005	2.6	97.2
09/04/2005	4.3	94.9
10/04/2005	4.5	95.4
11/04/2005	10.7	92.8
12/04/2005	8.4	90.8
13/04/2005	5.3	95.3
14/04/2005	4.2	95.9
15/04/2005	6.3	96.4
16/04/2005	7	93.4
17/04/2005	8.3	80.2
18/04/2005	7.4	71
19/04/2005	6.5	92.7
20/04/2005	5.6	78.9
21/04/2005	6.3	84
22/04/2005	6	81.5
23/04/2005	5.4	90.7
24/04/2005	5.6	88.2
25/04/2005	7.3	93.9
26/04/2005	8.1	83.7
27/04/2005	6.6	92.1
28/04/2005	7.7	89.2
29/04/2005	7.2	96.4
30/04/2005	8.1	97
01/05/2005	8.5	93.4
02/05/2005	7.2	97.2
03/05/2005	8.6	97.2
04/05/2005	8.2	97.1
05/05/2005	7.1	89.4
06/05/2005	7.9	90.6
07/05/2005	6.1	94.8
08/05/2005	5.2	97.3
09/05/2005	6.3	94.4
10/05/2005	7.4	94.8
11/05/2005	9.2	93
12/05/2005	9.8	87
13/05/2005	10.6	79
14/05/2005	11.2	85.1
15/05/2005	11.1	94.8
16/05/2005	6.3	92.8
17/05/2005	6.1	95
18/05/2005	5.6	94.9
19/05/2005	8.5	86.6
20/05/2005	8.4	96.6
21/05/2005	9	96.8
22/05/2005	9.3	97.4
23/05/2005	12	97.3
24/05/2005	10.5	95.5
25/05/2005	9.6	97
26/05/2005	10.5	96.9
27/05/2005	13.2	95.3
28/05/2005	7.9	95.7
29/05/2005	10.5	96
30/05/2005	10.8	96.4
31/05/2005	8.9	96.3
01/06/2005	9.7	94.7
02/06/2005	7.7	97
03/06/2005	8.7	97.2
04/06/2005	10	97.2
05/06/2005	11.8	97.4
06/06/2005	10	93
07/06/2005	10.4	92.2
08/06/2005	12	91.9
09/06/2005	14.9	96.4
10/06/2005	13.4	82.4
11/06/2005	12.1	74.7
12/06/2005	10.8	96
13/06/2005	10.1	96.7
14/06/2005	9.9	96.9
15/06/2005	12.6	97.3
16/06/2005	13.1	97.7
17/06/2005	13.7	97.4
18/06/2005	13.7	96.8
19/06/2005	15.1	97.4
20/06/2005	16.1	97.1
21/06/2005	15.7	96.9
22/06/2005	17.6	96.8
23/06/2005	17.6	94.3
24/06/2005	18.2	95.8
25/06/2005	15.9	85.1
26/06/2005	15.3	79.2
27/06/2005	15.3	92.7
28/06/2005	15.6	68.3
29/06/2005	15.6	82.2
30/06/2005	16.1	95.3
01/07/2005	16	95.9
02/07/2005	17	97.6
03/07/2005	16.3	98.1
04/07/2005	17.8	98.1
05/07/2005	17.7	98
06/07/2005	17.4	97.3
07/07/2005	19.7	96.5
08/07/2005	20.4	97.4
09/07/2005	21.1	95.4
10/07/2005	19.7	97.8
11/07/2005	22	86.9
12/07/2005	20.6	97
13/07/2005	18.5	98.1
14/07/2005	17	82.7
15/07/2005	14.4	97.6
16/07/2005	14.1	98.2
17/07/2005	17.6	92
18/07/2005	18.6	97.8
19/07/2005	15	97.8
20/07/2005	14.4	98
21/07/2005	15.4	97.9
22/07/2005	16.9	98
23/07/2005	16.3	85.2
24/07/2005	14.1	97.4
25/07/2005	12.8	97.6
26/07/2005	13.6	97.9
27/07/2005	15	97.8
28/07/2005	13.3	98
29/07/2005	13.9	98
30/07/2005	16.5	96
31/07/2005	13.6	97.9
01/08/2005	14.4	98.1
02/08/2005	14.4	98
03/08/2005	14.3	97.5
04/08/2005	14.6	98
05/08/2005	14.4	96.1
06/08/2005	10.9	97.7
07/08/2005	12.2	97.8
08/08/2005	12.3	97.8
09/08/2005	15.2	97.5
10/08/2005	20.1	96.6
11/08/2005	17	97.8
12/08/2005	16.5	98.2
13/08/2005	14.8	97.2
14/08/2005	16.1	96.6
15/08/2005	17	97.6
16/08/2005	16.3	91.9
17/08/2005	14.9	96.6
18/08/2005	16.4	95
19/08/2005	16.7	96.5
20/08/2005	17.1	97.4
21/08/2005	18	97.4
22/08/2005	16.4	98
23/08/2005	13.9	98.3
24/08/2005	13.1	98.5
25/08/2005	11.5	98.1
26/08/2005	10.4	98.4
27/08/2005	11.6	94.8
28/08/2005	12.2	97.4
29/08/2005	17.1	89.2
30/08/2005	14.2	93.8
31/08/2005	11.4	97.5
01/09/2005	11.8	98.4
02/09/2005	12.4	98.3
03/09/2005	11.6	98.2
04/09/2005	11.4	98.2
05/09/2005	14.1	98.1
06/09/2005	13.8	98.3
07/09/2005	13.2	98.6
08/09/2005	14.9	91.9
09/09/2005	10.7	93.4
10/09/2005	11.1	96.3
11/09/2005	9.3	98.1
12/09/2005	13.8	97.1
13/09/2005	10.9	90.4
14/09/2005	16.4	92
15/09/2005	10	93.3
16/09/2005	7.3	96
17/09/2005	7.2	96.9
18/09/2005	12.4	94
19/09/2005	14.1	94.1
20/09/2005	13.8	91.2
21/09/2005	11.3	97.4
22/09/2005	11.4	98.1
23/09/2005	11.6	98.4
24/09/2005	11.8	98.2
25/09/2005	5.4	97.4
26/09/2005	10.9	98.1
27/09/2005	11.6	98
28/09/2005	8.8	98
29/09/2005	6.4	98
30/09/2005	8.9	98.4
01/10/2005	10.1	97.8
02/10/2005	6.2	98.7
03/10/2005	9.9	97.4
04/10/2005	9.3	97.4
05/10/2005	7.6	98.3
06/10/2005	9.2	97.4
07/10/2005	10.3	98.2
08/10/2005	8.7	98.4
09/10/2005	10.5	96.8
10/10/2005	10.8	95.2
11/10/2005	11.1	98.1
12/10/2005	7.8	98.5
13/10/2005	8.4	98.5
14/10/2005	8.6	97.9
15/10/2005	4.3	95.1
16/10/2005	2.8	97.8
17/10/2005	1	98.6
18/10/2005	-0.1	98.7
19/10/2005	-0.6	98.9
20/10/2005	0.4	98.4
21/10/2005	5.3	98
22/10/2005	2.6	98
23/10/2005	0.1	96.1
24/10/2005	-1.5	96.5
25/10/2005	-0.6	98.2
26/10/2005	0.7	98.5
27/10/2005	0.2	98.4
28/10/2005	6.9	98.4
29/10/2005	8.9	98.6
30/10/2005	7.4	98.6
31/10/2005	7.8	98.6
01/11/2005	6.3	98.6
02/11/2005	5.4	98.3
03/11/2005	7.9	98.2
04/11/2005	9.5	97.1
05/11/2005	5.6	98.5
06/11/2005	4.1	98.4
