Date	Tavg	RHmax
01/01/2016	2.6	97.2
02/01/2016	-1.1	95.7
03/01/2016	-5.1	88.7
04/01/2016	-6.6	86.6
05/01/2016	-7.9	88.7
06/01/2016	-12.4	88.5
07/01/2016	-12.2	88.3
08/01/2016	-8.6	87.7
09/01/2016	-8.4	88.4
10/01/2016	-4.7	96
11/01/2016	-1.4	95.9
12/01/2016	-3.3	92.8
13/01/2016	-8.6	89.7
14/01/2016	-15.5	87.2
15/01/2016	-17.8	86.7
16/01/2016	-12.6	89.6
17/01/2016	-20.7	84.7
18/01/2016	-14.5	90.4
19/01/2016	-13.4	90.3
20/01/2016	-17.7	86.2
21/01/2016	-18.9	85.1
22/01/2016	-12.3	96.9
23/01/2016	-1.4	95
24/01/2016	-1.8	97.1
25/01/2016	0.1	97.8
26/01/2016	3	98.2
27/01/2016	3.5	97.9
28/01/2016	3.6	97.2
29/01/2016	4.7	96.2
30/01/2016	3.2	88.6
31/01/2016	2.4	91.2
01/02/2016	0.6	96.7
02/02/2016	3.3	94.7
03/02/2016	1.7	91.1
04/02/2016	-0.1	91.2
05/02/2016	-1.5	96.7
06/02/2016	4.2	97.5
07/02/2016	5.1	95.2
08/02/2016	4.3	95.3
09/02/2016	4.1	96.3
10/02/2016	1.7	97
11/02/2016	0.4	89.4
12/02/2016	-2.1	90.4
13/02/2016	-3.7	92.7
14/02/2016	-5.5	92.9
15/02/2016	-7.3	91.5
16/02/2016	-5.2	91
17/02/2016	1.5	88.2
18/02/2016	-2.9	88.1
19/02/2016	-0.1	95.7
20/02/2016	2	96
21/02/2016	2.1	92.8
22/02/2016	0.2	94.4
23/02/2016	-2.1	95.2
24/02/2016	-2.6	95.1
25/02/2016	-3.7	93.6
26/02/2016	-2.2	95
27/02/2016	-3.2	94.3
28/02/2016	-2.8	93.9
29/02/2016	-2.3	96.1
01/03/2016	0	88.4
02/03/2016	-0.3	95.9
03/03/2016	0.8	96.3
04/03/2016	0.6	96.3
05/03/2016	0.9	96.5
06/03/2016	0.4	95.5
07/03/2016	0.4	94.8
08/03/2016	0.5	94.8
09/03/2016	1.3	96.3
10/03/2016	1.4	96.1
11/03/2016	-1	96.4
12/03/2016	0.9	96.7
13/03/2016	3	95.2
14/03/2016	4.1	96.6
15/03/2016	5.9	97.2
16/03/2016	2.4	96.7
17/03/2016	1.3	97.4
18/03/2016	3.8	97.6
19/03/2016	3	94.2
20/03/2016	3.3	95.4
21/03/2016	2.1	95.1
22/03/2016	3.1	96.1
23/03/2016	3.4	96.6
24/03/2016	1.8	95.8
25/03/2016	4.2	96.2
26/03/2016	3.2	97.1
27/03/2016	5.8	95
28/03/2016	7.3	93.9
29/03/2016	6	93.3
30/03/2016	3.7	95.9
31/03/2016	2.1	96.2
01/04/2016	3.6	87.2
02/04/2016	5.3	94.8
03/04/2016	6.2	96.4
04/04/2016	8.3	96.4
05/04/2016	6.5	97.4
06/04/2016	6.5	97.6
07/04/2016	5.7	95.7
08/04/2016	4.6	95.9
09/04/2016	4.6	97.1
10/04/2016	5.7	96.4
11/04/2016	5.9	95.9
12/04/2016	6.4	96.3
13/04/2016	7.4	93.3
14/04/2016	7	85.8
15/04/2016	6.9	91.5
16/04/2016	7	95.1
17/04/2016	6.1	95.2
