Date	Tavg	RHmax
08/07/2015	12.2	99.4
09/07/2015	11	93.8
10/07/2015	13	77.3
11/07/2015	14.9	95.4
12/07/2015	15.5	97
13/07/2015	15.7	98.5
14/07/2015	15.9	99.8
15/07/2015	14.5	99.8
16/07/2015	12.3	97.7
17/07/2015	13.7	97.1
18/07/2015	13.7	98.5
19/07/2015	15.1	96.2
20/07/2015	15.2	99.2
21/07/2015	12.6	99.3
22/07/2015	15.9	99.5
23/07/2015	13.5	98.9
24/07/2015	12.8	99.7
25/07/2015	11.2	99.8
26/07/2015	10.9	98.5
27/07/2015	13.9	99.7
28/07/2015	13.4	98.8
29/07/2015	13.6	98.5
30/07/2015	15	99.8
31/07/2015	13.2	97.8
01/08/2015	13	99.7
02/08/2015	13.2	99.3
03/08/2015	12.9	99.5
04/08/2015	13.3	98.9
05/08/2015	15.7	99.6
06/08/2015	15.1	99.5
07/08/2015	14.6	99.8
08/08/2015	16.8	97.9
09/08/2015	13.8	99.8
10/08/2015	15.1	97.4
11/08/2015	14.8	98.4
12/08/2015	14.8	99.8
13/08/2015	14.3	99.3
14/08/2015	15.6	99.6
15/08/2015	16.5	94.8
16/08/2015	17.1	96.3
17/08/2015	16.4	96.4
18/08/2015	15.6	97.5
19/08/2015	15.7	99.3
20/08/2015	15.3	99.2
21/08/2015	15	99.8
22/08/2015	14.8	99.8
23/08/2015	16.2	99.4
24/08/2015	14.7	97.5
25/08/2015	16.2	99.2
26/08/2015	15.2	98.7
27/08/2015	14.8	98.3
28/08/2015	13.6	99.8
29/08/2015	14.1	96.2
30/08/2015	14.9	99.7
31/08/2015	14.7	99.8
01/09/2015	12.6	96.5
02/09/2015	11.6	97.2
03/09/2015	11.9	99.8
04/09/2015	11.3	99.8
05/09/2015	11	99.5
06/09/2015	10.7	76.9
07/09/2015	10.7	97.6
08/09/2015	12	97.9
09/09/2015	12.3	99.4
10/09/2015	11.7	99.8
11/09/2015	11.6	99.8
12/09/2015	11.8	95.1
13/09/2015	12.9	96.1
14/09/2015	13.7	97.3
15/09/2015	11.8	98.2
16/09/2015	10.2	99.8
17/09/2015	13.4	98.9
18/09/2015	14.1	99.2
19/09/2015	11.7	98.4
20/09/2015	8.9	99
21/09/2015	9	99.8
22/09/2015	9.2	99.8
23/09/2015	11.5	99.8
24/09/2015	12.1	99.8
25/09/2015	10.1	97.5
26/09/2015	7.5	99.2
27/09/2015	7.7	99.8
28/09/2015	8	99.7
29/09/2015	9	99.8
30/09/2015	11.3	99.8
01/10/2015	10.8	98.8
