Date	Tavg	RHmax
01/01/2017	2.1	93.3
02/01/2017	-3.7	92
03/01/2017	-0.6	92.5
04/01/2017	-2.7	81.9
05/01/2017	-10.3	85.1
06/01/2017	-1.4	94.3
07/01/2017	0.2	96.6
08/01/2017	-0.9	96.9
09/01/2017	1.9	97.3
10/01/2017	3.7	94.8
11/01/2017	4.4	94.5
12/01/2017	3.4	76.7
13/01/2017	-1.8	94.1
14/01/2017	-3.4	93.3
15/01/2017	-5.6	89.3
16/01/2017	-7.5	92
17/01/2017	-1.4	95.6
18/01/2017	-0.5	97.4
19/01/2017	4.3	97.9
20/01/2017	4.5	92.6
21/01/2017	-1.2	96.4
22/01/2017	1.6	97.3
23/01/2017	-2.7	97.5
24/01/2017	-3.2	97.3
25/01/2017	1.1	97.8
26/01/2017	3.1	96.1
27/01/2017	0.9	93.9
28/01/2017	0.1	92.3
29/01/2017	0.5	95.9
30/01/2017	2.1	94.8
31/01/2017	0.3	93.6
01/02/2017	-0.1	95.2
02/02/2017	-0.2	96
03/02/2017	0	96.6
04/02/2017	-0.8	96.5
05/02/2017	0.2	95.8
06/02/2017	-0.7	92.6
07/02/2017	-5.3	87.1
08/02/2017	-6.5	79.5
09/02/2017	-5.5	85.3
10/02/2017	-3.2	86.8
11/02/2017	-3.5	91.8
12/02/2017	-6.2	92.2
13/02/2017	-5.1	92.1
14/02/2017	-5.9	95.3
15/02/2017	-2.4	96.2
16/02/2017	-0.8	97.5
17/02/2017	-1.5	97.9
18/02/2017	-1.2	97.7
19/02/2017	3.9	98
20/02/2017	4.6	96.4
21/02/2017	3.3	91.9
22/02/2017	2.4	96.4
23/02/2017	-0.8	95.8
24/02/2017	-2.2	91.7
25/02/2017	-1.5	97
26/02/2017	-0.2	97.3
27/02/2017	3.4	97.8
28/02/2017	4	97.8
01/03/2017	1.8	96.3
02/03/2017	0	96.8
03/03/2017	-0.1	97.3
04/03/2017	0.6	96.4
05/03/2017	-1	89.6
06/03/2017	-1.5	78.6
07/03/2017	-2.9	77.8
08/03/2017	-2.2	95.6
09/03/2017	1.4	96.9
10/03/2017	2.5	96.8
11/03/2017	0.5	96
12/03/2017	2.7	97.4
13/03/2017	2.9	95.7
14/03/2017	4.7	96.4
15/03/2017	6.7	84
16/03/2017	4.2	96.6
17/03/2017	5.2	92.7
18/03/2017	1.1	91
19/03/2017	-0.3	95.1
20/03/2017	2.4	96
21/03/2017	4.4	96.5
22/03/2017	4.2	92.6
23/03/2017	2.2	91.8
24/03/2017	3.3	94.6
25/03/2017	6.8	84.8
26/03/2017	6	95.8
27/03/2017	4.6	97.3
28/03/2017	5.6	97.3
29/03/2017	4.5	93.4
30/03/2017	3.8	97.1
31/03/2017	5	97.4
01/04/2017	5.3	97.4
02/04/2017	6.7	97.6
03/04/2017	4.8	97.3
04/04/2017	5.3	96.6
05/04/2017	7.3	82.9
06/04/2017	5.1	93
07/04/2017	11.6	88.1
08/04/2017	7.2	94
09/04/2017	6.3	96.8
10/04/2017	9.1	95.7
11/04/2017	6.9	87.8
12/04/2017	6.2	95.9
13/04/2017	3.8	96.1
14/04/2017	1.4	96.6
15/04/2017	-0.1	95.2
16/04/2017	1.7	95
17/04/2017	2.9	80.9
18/04/2017	2.3	86.9
19/04/2017	3.5	95
20/04/2017	7.4	87.9
21/04/2017	8.5	64.6
22/04/2017	7.6	53.9
23/04/2017	6.3	58.8
24/04/2017	3.2	95.6
25/04/2017	3.6	93
26/04/2017	5	90.7
27/04/2017	2.3	95.4
28/04/2017	3.4	94.7
29/04/2017	5.8	91.4
30/04/2017	5	95.5
01/05/2017	7.2	97.1
02/05/2017	10.3	90.5
03/05/2017	11.9	61.2
04/05/2017	10.7	80.3
05/05/2017	12.8	91
06/05/2017	15.9	73.8
07/05/2017	9.6	94.1
08/05/2017	6.6	70.7
09/05/2017	6	91.3
10/05/2017	2.8	95.1
11/05/2017	4.2	96.1
12/05/2017	7.2	95
13/05/2017	7.4	95.4
14/05/2017	9	97
15/05/2017	9.4	97.5
16/05/2017	9.2	96.2
17/05/2017	10.9	97.1
18/05/2017	13.3	97.5
19/05/2017	13.8	97.5
20/05/2017	16.5	91.9
21/05/2017	12.8	95.6
22/05/2017	12.1	91.8
23/05/2017	12.5	96.8
24/05/2017	13	95.9
25/05/2017	16.4	67.4
26/05/2017	16.3	92.9
27/05/2017	14.8	97
28/05/2017	15	96.2
29/05/2017	15.2	97
30/05/2017	12.4	96
31/05/2017	13.7	97.3
01/06/2017	11.7	88
02/06/2017	10.8	92.7
03/06/2017	11.5	96.2
04/06/2017	12.6	96.7
05/06/2017	14.3	96.5
06/06/2017	15.7	90.6
07/06/2017	13.3	94
08/06/2017	13	94.9
09/06/2017	12.9	96.2
10/06/2017	14.5	96.6
11/06/2017	13.5	95.8
12/06/2017	14.9	94.1
13/06/2017	17.9	92.6
14/06/2017	16.2	96.4
15/06/2017	15.5	96.6
16/06/2017	15.5	96.2
17/06/2017	17.5	96.4
18/06/2017	20.3	95.4
19/06/2017	17	91.7
20/06/2017	16.5	72.5
21/06/2017	15.2	93.6
22/06/2017	15.4	94.9
23/06/2017	13.8	97.4
24/06/2017	16.1	95.8
25/06/2017	14.2	75
26/06/2017	15.2	89
27/06/2017	14.4	90.2
28/06/2017	16.2	95.9
29/06/2017	18.1	64.6
30/06/2017	19.4	66
01/07/2017	19.7	85.7
02/07/2017	17.8	95.6
