Date	Tavg	RHmax
06/08/2015	15.8	96.8
07/08/2015	16.1	97.4
08/08/2015	16.7	96.9
09/08/2015	14.3	97.8
10/08/2015	16.4	95.2
11/08/2015	15.4	96.8
12/08/2015	15.4	97.9
13/08/2015	15	97.8
14/08/2015	17.1	97.2
15/08/2015	19.1	81.9
16/08/2015	18.5	76.9
17/08/2015	18.1	89.7
18/08/2015	17.4	87.2
19/08/2015	17.6	93.4
20/08/2015	16.6	96.2
21/08/2015	15.3	97.3
22/08/2015	15.5	97.3
23/08/2015	17.6	96
24/08/2015	16.8	94.7
25/08/2015	16.3	96.8
26/08/2015	16.1	97.1
27/08/2015	16.2	96.9
28/08/2015	16.1	91.7
29/08/2015	15.7	84.9
30/08/2015	16	96.5
31/08/2015	15.1	97.8
01/09/2015	13.2	95.3
02/09/2015	14	96.5
03/09/2015	13.8	97.3
04/09/2015	12.6	97.4
05/09/2015	12.2	95.4
06/09/2015	12	83.3
07/09/2015	12.4	95.7
08/09/2015	13.1	96.7
09/09/2015	12.7	97.1
10/09/2015	12.3	97.8
11/09/2015	14	97.6
12/09/2015	14.2	88.5
13/09/2015	15	91.2
14/09/2015	15	95.7
15/09/2015	12.7	96
16/09/2015	11.7	96.6
17/09/2015	14.3	97.3
18/09/2015	15.3	97.1
19/09/2015	13.4	90
20/09/2015	11.5	93.6
21/09/2015	10.2	96.4
22/09/2015	10.9	96.8
23/09/2015	12.1	97.5
24/09/2015	12.8	97.2
25/09/2015	11.9	91.5
26/09/2015	9.3	96.1
27/09/2015	8	97.7
28/09/2015	8.8	97.2
29/09/2015	10.7	98.2
30/09/2015	10.9	97.7
01/10/2015	12.7	98.1
02/10/2015	12.3	94.9
03/10/2015	10	96.3
04/10/2015	8	97.5
05/10/2015	9.4	97.4
06/10/2015	9.3	81.4
07/10/2015	7.5	84.9
08/10/2015	8.1	81.1
09/10/2015	7.6	93
10/10/2015	8	94.9
11/10/2015	7.3	96.9
12/10/2015	7.2	96.9
13/10/2015	5.4	95.9
14/10/2015	3.1	97.2
15/10/2015	4.6	97.2
16/10/2015	2.6	96.9
17/10/2015	2.7	96.3
18/10/2015	4.6	97.2
19/10/2015	4.7	97.7
20/10/2015	6.8	97.2
21/10/2015	8.2	97.2
22/10/2015	11.3	96.9
23/10/2015	11.4	93.8
24/10/2015	10	95.5
25/10/2015	8.7	95.8
26/10/2015	8	90.3
27/10/2015	5.8	96.8
28/10/2015	7.1	96.7
29/10/2015	6.5	86.2
30/10/2015	6.7	94
31/10/2015	9.5	96.8
01/11/2015	9.3	95.8
02/11/2015	7.5	96.1
03/11/2015	8.5	97.4
04/11/2015	5.2	97.9
05/11/2015	5.6	98
06/11/2015	7.8	98
07/11/2015	10.6	97.8
08/11/2015	7.9	95.5
09/11/2015	8.7	93.9
10/11/2015	8.2	95
11/11/2015	6.4	97.3
12/11/2015	7.8	94.9
13/11/2015	7.9	94.7
14/11/2015	4.8	95.9
15/11/2015	4.4	96.7
16/11/2015	3.3	96.9
17/11/2015	5.3	96.7
18/11/2015	0.4	97.7
19/11/2015	-0.7	97.6
20/11/2015	-3.7	95.1
21/11/2015	-3.9	94.2
22/11/2015	-5.5	91.9
23/11/2015	-6.6	96.2
24/11/2015	4.6	97.6
25/11/2015	1.6	97.7
26/11/2015	0.9	97.5
27/11/2015	9.7	92.5
28/11/2015	5.6	95.2
29/11/2015	4.5	93.8
30/11/2015	3.1	95
01/12/2015	3.6	84.3
02/12/2015	3.1	97.1
03/12/2015	2.9	97
04/12/2015	6.3	96.9
05/12/2015	9.9	88.2
06/12/2015	8.7	87.3
07/12/2015	3.4	92.7
08/12/2015	5.9	96.9
09/12/2015	7.6	95.9
10/12/2015	7.9	90.4
11/12/2015	1.8	95.6
12/12/2015	-0.7	95.2
13/12/2015	-3	94.8
14/12/2015	-6.4	94.6
15/12/2015	-6.5	94.9
16/12/2015	-1.6	97.1
17/12/2015	2.1	98.1
18/12/2015	7	98.1
19/12/2015	8.1	97.7
20/12/2015	9.2	97.7
21/12/2015	8.1	86.1
22/12/2015	6.5	96.2
23/12/2015	5.7	93.8
24/12/2015	7.3	93
25/12/2015	5.1	87
26/12/2015	-2.1	91.3
27/12/2015	-3.3	92.9
28/12/2015	-1.5	92.2
29/12/2015	-0.6	93.9
30/12/2015	1.8	96.1
31/12/2015	1.1	96.4
