Date	Time	Tair	Rhair	GlobRad	DifRad	Windspeed
01-01-2001	00:00	7	85	0	0	11.3
01-01-2001	01:00	7.1	84	0	0	12.7
01-01-2001	02:00	7.2	83	0	0	14
01-01-2001	03:00	7.4	82	0	0	15.4
01-01-2001	04:00	7.6	81	0	0	15.4
01-01-2001	05:00	7.8	80	0	0	15.4
01-01-2001	06:00	7.9	80	0	0	15.4
01-01-2001	07:00	8.1	79	0	0	15.1
01-01-2001	08:00	8.4	79	0	0	14.7
01-01-2001	09:00	8.6	79	10	10	14.4
01-01-2001	10:00	8.3	74	55	50	14.4
01-01-2001	11:00	8.1	69	107	77	14.4
01-01-2001	12:00	7.8	63	130	65	14.4
01-01-2001	13:00	7	65	105	70	12.7
01-01-2001	14:00	6.3	67	53	38	11
01-01-2001	15:00	5.5	70	10	10	9.3
01-01-2001	16:00	5.3	72	0	0	9.6
01-01-2001	17:00	5.1	74	0	0	10
01-01-2001	18:00	4.9	77	0	0	10.3
01-01-2001	19:00	4.8	79	0	0	9.6
01-01-2001	20:00	4.7	81	0	0	8.9
01-01-2001	21:00	4.6	84	0	0	8.2
01-01-2001	22:00	4.9	84	0	0	8.2
01-01-2001	23:00	5.1	85	0	0	8.2
02-01-2001	00:00	5.4	86	0	0	8.2
02-01-2001	01:00	5.5	83	0	0	8.9
02-01-2001	02:00	5.6	80	0	0	9.6
02-01-2001	03:00	5.7	77	0	0	10.3
02-01-2001	04:00	5.6	74	0	0	12.2
02-01-2001	05:00	5.6	71	0	0	14
02-01-2001	06:00	5.5	69	0	0	15.9
02-01-2001	07:00	4.7	69	0	0	14.7
02-01-2001	08:00	3.9	70	1	1	13.5
02-01-2001	09:00	3.1	72	30	27	12.3
02-01-2001	10:00	3.8	69	84	77	11.6
02-01-2001	11:00	4.4	67	126	68	11
02-01-2001	12:00	5.1	66	136	60	10.3
02-01-2001	13:00	4.9	68	109	61	10
02-01-2001	14:00	4.7	71	55	38	9.6
02-01-2001	15:00	4.5	73	10	10	9.3
02-01-2001	16:00	4.4	75	0	0	8.9
02-01-2001	17:00	4.2	77	0	0	8.6
02-01-2001	18:00	4.1	80	0	0	8.2
02-01-2001	19:00	4.1	81	0	0	8.2
02-01-2001	20:00	4.2	82	0	0	8.2
02-01-2001	21:00	4.2	83	0	0	8.2
02-01-2001	22:00	3.9	84	0	0	9.6
02-01-2001	23:00	3.7	86	0	0	10.9
03-01-2001	00:00	3.4	87	0	0	12.3
03-01-2001	01:00	4.6	89	0	0	12.3
03-01-2001	02:00	5.9	89	0	0	12.3
03-01-2001	03:00	7.1	89	0	0	12.3
03-01-2001	04:00	7	89	0	0	12
03-01-2001	05:00	7	89	0	0	11.6
03-01-2001	06:00	6.9	89	0	0	11.3
03-01-2001	07:00	6.3	87	0	0	11.3
03-01-2001	08:00	5.7	85	1	1	11.3
03-01-2001	09:00	5.1	83	17	17	11.3
03-01-2001	10:00	4.3	83	72	43	12
03-01-2001	11:00	3.5	83	125	73	12.7
03-01-2001	12:00	2.7	82	140	69	13.4
03-01-2001	13:00	3.2	79	109	58	14.6
03-01-2001	14:00	3.6	75	50	44	15.8
03-01-2001	15:00	4.1	72	7	7	17
03-01-2001	16:00	4	74	0	0	16.6
03-01-2001	17:00	3.9	76	0	0	16.3
03-01-2001	18:00	3.8	78	0	0	15.9
03-01-2001	19:00	3.7	78	0	0	15.4
03-01-2001	20:00	3.7	78	0	0	14.9
03-01-2001	21:00	3.6	77	0	0	14.4
03-01-2001	22:00	3.4	78	0	0	14.1
03-01-2001	23:00	3.3	79	0	0	13.7
04-01-2001	00:00	3.1	79	0	0	13.4
04-01-2001	01:00	3	77	0	0	13.4
04-01-2001	02:00	2.9	75	0	0	13.4
04-01-2001	03:00	2.8	75	0	0	13.4
04-01-2001	04:00	2.4	79	0	0	12
04-01-2001	05:00	2	84	0	0	10.7
04-01-2001	06:00	1.6	90	0	0	9.3
04-01-2001	07:00	2.1	84	0	0	8.9
04-01-2001	08:00	2.5	78	1	1	8.6
04-01-2001	09:00	3	74	34	28	8.2
04-01-2001	10:00	3.5	70	92	83	7.9
04-01-2001	11:00	4	68	134	58	7.5
04-01-2001	12:00	4.5	67	142	79	7.2
04-01-2001	13:00	4.3	68	115	62	7.2
04-01-2001	14:00	4	70	59	40	7.2
04-01-2001	15:00	3.8	73	12	12	7.2
04-01-2001	16:00	3.2	76	0	0	6.9
04-01-2001	17:00	2.5	80	0	0	6.5
04-01-2001	18:00	1.9	84	0	0	6.2
04-01-2001	19:00	1.8	82	0	0	5.8
04-01-2001	20:00	1.8	80	0	0	5.5
04-01-2001	21:00	1.7	79	0	0	5.1
04-01-2001	22:00	1.3	78	0	0	5.5
04-01-2001	23:00	0.9	79	0	0	5.8
05-01-2001	00:00	0.5	81	0	0	6.2
05-01-2001	01:00	0.4	79	0	0	5.8
05-01-2001	02:00	0.3	79	0	0	5.5
05-01-2001	03:00	0.2	84	0	0	5.1
05-01-2001	04:00	0	81	0	0	4.8
05-01-2001	05:00	-0.2	84	0	0	4.4
05-01-2001	06:00	-0.4	85	0	0	4.1
05-01-2001	07:00	0.1	84	0	0	4.8
05-01-2001	08:00	0.5	86	2	2	5.5
05-01-2001	09:00	1	89	35	28	6.2
05-01-2001	10:00	1.7	84	93	84	5.8
05-01-2001	11:00	2.3	80	132	60	5.5
05-01-2001	12:00	3	77	137	81	5.1
05-01-2001	13:00	2.6	78	109	59	5.5
05-01-2001	14:00	2.1	79	56	41	5.8
05-01-2001	15:00	1.7	81	11	11	6.2
05-01-2001	16:00	1.8	82	0	0	6.5
05-01-2001	17:00	2	85	0	0	6.9
05-01-2001	18:00	2.1	87	0	0	7.2
05-01-2001	19:00	2.1	86	0	0	8.2
05-01-2001	20:00	2.2	86	0	0	9.3
05-01-2001	21:00	2.2	85	0	0	10.3
05-01-2001	22:00	2.1	87	0	0	10.3
05-01-2001	23:00	1.9	89	0	0	10.3
06-01-2001	00:00	1.8	91	0	0	10.3
06-01-2001	01:00	2.2	91	0	0	9.3
06-01-2001	02:00	2.5	91	0	0	8.2
06-01-2001	03:00	2.9	90	0	0	7.2
06-01-2001	04:00	2.9	90	0	0	7.2
06-01-2001	05:00	2.9	90	0	0	7.2
06-01-2001	06:00	2.9	90	0	0	7.2
06-01-2001	07:00	3.2	88	0	0	7.2
06-01-2001	08:00	3.5	86	1	1	7.2
06-01-2001	09:00	3.8	84	18	18	7.2
06-01-2001	10:00	4.2	84	48	48	7.2
06-01-2001	11:00	4.5	83	69	69	7.2
06-01-2001	12:00	4.9	82	74	73	7.2
06-01-2001	13:00	4.9	82	67	66	7.5
06-01-2001	14:00	4.8	81	39	39	7.9
06-01-2001	15:00	4.8	81	9	9	8.2
06-01-2001	16:00	4.6	82	0	0	7.9
06-01-2001	17:00	4.4	84	0	0	7.5
06-01-2001	18:00	4.2	85	0	0	7.2
06-01-2001	19:00	4.1	86	0	0	7.5
06-01-2001	20:00	3.9	87	0	0	7.9
06-01-2001	21:00	3.8	87	0	0	8.2
06-01-2001	22:00	3.8	88	0	0	8.2
06-01-2001	23:00	3.9	88	0	0	8.2
07-01-2001	00:00	3.9	88	0	0	8.2
07-01-2001	01:00	3.9	88	0	0	7.9
07-01-2001	02:00	4	89	0	0	7.5
07-01-2001	03:00	4	89	0	0	7.2
07-01-2001	04:00	4	89	0	0	7.2
07-01-2001	05:00	4.1	88	0	0	7.2
07-01-2001	06:00	4.1	88	0	0	7.2
07-01-2001	07:00	4	88	0	0	7.5
07-01-2001	08:00	3.9	88	1	1	7.9
07-01-2001	09:00	3.8	89	11	11	8.2
07-01-2001	10:00	3.6	89	29	29	8.9
07-01-2001	11:00	3.5	89	42	42	9.6
07-01-2001	12:00	3.3	89	44	44	10.3
07-01-2001	13:00	3.3	89	36	36	10
07-01-2001	14:00	3.2	89	20	20	9.6
07-01-2001	15:00	3.2	90	4	4	9.3
07-01-2001	16:00	3.3	90	0	0	8.6
07-01-2001	17:00	3.3	90	0	0	7.9
07-01-2001	18:00	3.4	90	0	0	7.2
07-01-2001	19:00	2.8	89	0	0	6.9
07-01-2001	20:00	2.1	89	0	0	6.5
07-01-2001	21:00	1.5	88	0	0	6.2
07-01-2001	22:00	1.6	88	0	0	7.2
07-01-2001	23:00	1.8	88	0	0	8.3
08-01-2001	00:00	1.9	88	0	0	9.3
08-01-2001	01:00	2.1	88	0	0	10
08-01-2001	02:00	2.3	89	0	0	10.6
08-01-2001	03:00	2.5	90	0	0	11.3
08-01-2001	04:00	2.6	89	0	0	10.6
08-01-2001	05:00	2.6	88	0	0	10
08-01-2001	06:00	2.7	88	0	0	9.3
08-01-2001	07:00	2.3	88	0	0	8.9
08-01-2001	08:00	1.9	88	1	1	8.6
08-01-2001	09:00	1.5	88	19	19	8.2
08-01-2001	10:00	1.9	84	50	50	8.2
08-01-2001	11:00	2.3	82	72	71	8.2
08-01-2001	12:00	2.7	80	76	75	8.2
08-01-2001	13:00	2.6	79	63	63	8.6
08-01-2001	14:00	2.6	79	34	34	8.9
08-01-2001	15:00	2.5	80	8	8	9.3
08-01-2001	16:00	2.1	82	0	0	8.9
08-01-2001	17:00	1.8	85	0	0	8.6
08-01-2001	18:00	1.4	88	0	0	8.2
08-01-2001	19:00	1.6	87	0	0	10.3
08-01-2001	20:00	1.7	86	0	0	12.3
08-01-2001	21:00	1.9	85	0	0	14.4
08-01-2001	22:00	1.8	86	0	0	14.1
08-01-2001	23:00	1.7	87	0	0	13.7
09-01-2001	00:00	1.6	88	0	0	13.4
09-01-2001	01:00	1.5	87	0	0	13
09-01-2001	02:00	1.5	86	0	0	12.7
09-01-2001	03:00	1.4	86	0	0	12.3
09-01-2001	04:00	1.2	83	0	0	11.3
09-01-2001	05:00	1.1	82	0	0	10.3
09-01-2001	06:00	0.9	81	0	0	9.3
09-01-2001	07:00	0.4	80	0	0	9.3
09-01-2001	08:00	-0.2	83	1	1	9.3
09-01-2001	09:00	-0.7	83	11	11	9.3
09-01-2001	10:00	-0.8	83	38	38	8.6
09-01-2001	11:00	-1	82	64	64	7.9
09-01-2001	12:00	-1.1	81	78	78	7.2
09-01-2001	13:00	-1.3	81	56	56	6.2
09-01-2001	14:00	-1.4	80	26	26	5.1
09-01-2001	15:00	-1.6	80	5	5	4.1
09-01-2001	16:00	-1.8	80	0	0	4.4
09-01-2001	17:00	-2	80	0	0	4.8
09-01-2001	18:00	-2.2	80	0	0	5.1
09-01-2001	19:00	-2.4	80	0	0	4.8
09-01-2001	20:00	-2.5	80	0	0	4.4
09-01-2001	21:00	-2.7	80	0	0	4.1
09-01-2001	22:00	-2.9	80	0	0	4.1
09-01-2001	23:00	-3.1	80	0	0	4.1
10-01-2001	00:00	-3.3	80	0	0	4.1
10-01-2001	01:00	-3.3	78	0	0	3.8
10-01-2001	02:00	-3.3	76	0	0	3.4
10-01-2001	03:00	-3.3	73	0	0	3.1
10-01-2001	04:00	-3.4	75	0	0	2.7
10-01-2001	05:00	-3.5	76	0	0	2.4
10-01-2001	06:00	-3.7	77	0	0	2.1
10-01-2001	07:00	-3.8	78	0	0	1.7
10-01-2001	08:00	-3.9	80	2	2	1.3
10-01-2001	09:00	-4	81	35	31	1
10-01-2001	10:00	-3	76	88	81	1.4
10-01-2001	11:00	-1.9	72	122	84	1.7
10-01-2001	12:00	-0.9	68	125	78	2.1
10-01-2001	13:00	-1.2	68	108	77	3.1
10-01-2001	14:00	-1.6	68	63	54	4.1
10-01-2001	15:00	-1.9	68	16	16	5.1
10-01-2001	16:00	-1.7	71	0	0	5.5
10-01-2001	17:00	-1.6	73	0	0	5.8
10-01-2001	18:00	-1.4	75	0	0	6.2
10-01-2001	19:00	-0.8	75	0	0	7.2
10-01-2001	20:00	-0.3	75	0	0	8.3
10-01-2001	21:00	0.3	75	0	0	9.3
10-01-2001	22:00	0.5	77	0	0	9.6
10-01-2001	23:00	0.8	82	0	0	10
11-01-2001	00:00	1	87	0	0	10.3
11-01-2001	01:00	1.2	88	0	0	10.3
11-01-2001	02:00	1.5	90	0	0	10.3
11-01-2001	03:00	1.7	92	0	0	10.3
11-01-2001	04:00	1.9	92	0	0	10
11-01-2001	05:00	2.2	93	0	0	9.6
11-01-2001	06:00	2.4	93	0	0	9.3
11-01-2001	07:00	2.6	93	0	0	9.3
11-01-2001	08:00	2.9	92	1	1	9.3
11-01-2001	09:00	3.1	92	12	12	9.3
11-01-2001	10:00	3.4	92	31	31	9.3
11-01-2001	11:00	3.6	92	44	44	9.3
11-01-2001	12:00	3.9	92	47	47	9.3
11-01-2001	13:00	4	92	39	39	8.9
11-01-2001	14:00	4.2	92	23	23	8.6
11-01-2001	15:00	4.3	93	6	6	8.2
11-01-2001	16:00	4.5	92	0	0	7.9
11-01-2001	17:00	4.6	92	0	0	7.5
11-01-2001	18:00	4.8	92	0	0	7.2
11-01-2001	19:00	5	92	0	0	7.9
11-01-2001	20:00	5.3	92	0	0	8.6
11-01-2001	21:00	5.5	92	0	0	9.3
11-01-2001	22:00	5.3	92	0	0	8.9
11-01-2001	23:00	5.1	92	0	0	8.6
12-01-2001	00:00	4.9	91	0	0	8.2
12-01-2001	01:00	5	91	0	0	8.6
12-01-2001	02:00	5	91	0	0	8.9
12-01-2001	03:00	5.1	91	0	0	9.3
12-01-2001	04:00	5	90	0	0	8.9
12-01-2001	05:00	4.9	90	0	0	8.6
12-01-2001	06:00	4.8	90	0	0	8.2
12-01-2001	07:00	4.8	89	0	0	8.6
12-01-2001	08:00	4.8	89	1	1	8.9
12-01-2001	09:00	4.8	88	20	20	9.3
12-01-2001	10:00	5	84	59	56	9.6
12-01-2001	11:00	5.3	80	93	84	10
12-01-2001	12:00	5.5	76	108	92	10.3
12-01-2001	13:00	5.1	77	107	79	9.6
12-01-2001	14:00	4.6	78	69	50	8.9
12-01-2001	15:00	4.2	79	19	19	8.2
12-01-2001	16:00	4.1	81	0	0	7.9
12-01-2001	17:00	4.1	82	0	0	7.5
12-01-2001	18:00	4	84	0	0	7.2
12-01-2001	19:00	3.8	84	0	0	7.9
12-01-2001	20:00	3.7	84	0	0	8.6
12-01-2001	21:00	3.5	84	0	0	9.3
12-01-2001	22:00	3.4	83	0	0	8.9
12-01-2001	23:00	3.4	83	0	0	8.6
13-01-2001	00:00	3.3	83	0	0	8.2
13-01-2001	01:00	3.2	82	0	0	8.9
13-01-2001	02:00	3.1	81	0	0	9.6
13-01-2001	03:00	3	81	0	0	10.3
13-01-2001	04:00	2.7	81	0	0	11
13-01-2001	05:00	2.4	81	0	0	11.6
13-01-2001	06:00	2.1	83	0	0	12.3
13-01-2001	07:00	2	82	0	0	13.9
13-01-2001	08:00	1.9	82	2	2	15.4
13-01-2001	09:00	1.8	83	12	12	17
13-01-2001	10:00	1.9	84	32	32	17.7
13-01-2001	11:00	2.1	86	46	46	18.3
13-01-2001	12:00	2.2	88	49	49	19
13-01-2001	13:00	3	83	52	52	18.3
13-01-2001	14:00	3.8	78	36	36	17.7
13-01-2001	15:00	4.6	84	11	11	17
13-01-2001	16:00	5.1	70	0	0	17
13-01-2001	17:00	5.7	67	0	0	17
13-01-2001	18:00	6.2	65	0	0	17
13-01-2001	19:00	5.8	64	0	0	16.5
13-01-2001	20:00	5.3	64	0	0	15.9
13-01-2001	21:00	4.9	64	0	0	15.4
13-01-2001	22:00	3.8	69	0	0	14
13-01-2001	23:00	2.8	75	0	0	12.7
14-01-2001	00:00	1.7	83	0	0	11.3
14-01-2001	01:00	1.4	82	0	0	10.6
14-01-2001	02:00	1.2	81	0	0	10
14-01-2001	03:00	0.9	83	0	0	9.3
14-01-2001	04:00	1.1	81	0	0	9
14-01-2001	05:00	1.2	82	0	0	8.6
14-01-2001	06:00	1.4	82	0	0	8.2
14-01-2001	07:00	1.6	82	0	0	7.9
14-01-2001	08:00	1.7	83	4	4	7.5
14-01-2001	09:00	1.9	84	43	33	7.2
14-01-2001	10:00	2.2	83	107	62	7.5
14-01-2001	11:00	2.4	82	142	70	7.9
14-01-2001	12:00	2.7	82	133	92	8.2
14-01-2001	13:00	2.7	82	94	82	8.6
14-01-2001	14:00	2.7	82	42	42	8.9
14-01-2001	15:00	2.7	83	7	7	9.3
14-01-2001	16:00	2.7	84	0	0	10.7
14-01-2001	17:00	2.8	84	0	0	12
14-01-2001	18:00	2.8	87	0	0	13.4
14-01-2001	19:00	2.5	88	0	0	13
14-01-2001	20:00	2.3	90	0	0	12.7
14-01-2001	21:00	2	93	0	0	12.3
14-01-2001	22:00	1.4	92	0	0	11.6
14-01-2001	23:00	0.9	91	0	0	11
15-01-2001	00:00	0.3	91	0	0	10.3
15-01-2001	01:00	0.6	89	0	0	10
15-01-2001	02:00	0.8	88	0	0	9.6
15-01-2001	03:00	1.1	88	0	0	9.3
15-01-2001	04:00	1.2	86	0	0	10
15-01-2001	05:00	1.4	85	0	0	10.6
15-01-2001	06:00	1.5	85	0	0	11.3
15-01-2001	07:00	1.6	82	0	0	11
15-01-2001	08:00	1.8	79	3	3	10.6
15-01-2001	09:00	1.9	77	36	33	10.3
15-01-2001	10:00	2.1	75	97	65	10
15-01-2001	11:00	2.3	75	145	80	9.6
15-01-2001	12:00	2.5	76	162	69	9.3
15-01-2001	13:00	2.2	77	134	65	9.3
15-01-2001	14:00	1.8	80	79	51	9.3
15-01-2001	15:00	1.5	83	22	22	9.3
15-01-2001	16:00	1.5	83	0	0	9.3
15-01-2001	17:00	1.6	83	0	0	9.3
15-01-2001	18:00	1.6	84	0	0	9.3
15-01-2001	19:00	1.4	83	0	0	10.3
15-01-2001	20:00	1.1	83	0	0	11.3
15-01-2001	21:00	0.9	85	0	0	12.3
15-01-2001	22:00	0.9	86	0	0	10.9
15-01-2001	23:00	0.9	89	0	0	9.6
16-01-2001	00:00	0.9	92	0	0	8.2
16-01-2001	01:00	0.9	92	0	0	8.2
16-01-2001	02:00	0.9	92	0	0	8.2
16-01-2001	03:00	0.9	92	0	0	8.2
16-01-2001	04:00	1	91	0	0	8.9
16-01-2001	05:00	1.1	90	0	0	9.6
16-01-2001	06:00	1.2	90	0	0	10.3
16-01-2001	07:00	1.2	88	0	0	9.3
16-01-2001	08:00	1.1	88	3	3	8.2
16-01-2001	09:00	1.1	88	24	24	7.2
16-01-2001	10:00	1.5	85	87	70	7.9
16-01-2001	11:00	1.8	83	148	85	8.6
16-01-2001	12:00	2.2	81	171	68	9.3
16-01-2001	13:00	2.1	81	144	62	8.9
16-01-2001	14:00	2	81	87	51	8.6
16-01-2001	15:00	1.9	82	25	25	8.2
16-01-2001	16:00	1.9	82	0	0	8.2
16-01-2001	17:00	2	84	0	0	8.2
16-01-2001	18:00	2	86	0	0	8.2
16-01-2001	19:00	2.1	85	0	0	8.4
16-01-2001	20:00	2.1	85	0	0	8.5
16-01-2001	21:00	2.2	85	0	0	8.7
16-01-2001	22:00	2.4	85	0	0	9
16-01-2001	23:00	2.7	85	0	0	9.2
17-01-2001	00:00	2.9	84	0	0	9.5
17-01-2001	01:00	3.1	84	0	0	9.8
17-01-2001	02:00	3.4	83	0	0	10
17-01-2001	03:00	3.6	88	0	0	10.3
17-01-2001	04:00	3.9	80	0	0	11
17-01-2001	05:00	4.3	79	0	0	11.6
17-01-2001	06:00	4.6	77	0	0	12.3
17-01-2001	07:00	4.6	76	0	0	13.3
17-01-2001	08:00	4.6	74	4	4	14.4
17-01-2001	09:00	4.6	73	32	32	15.4
17-01-2001	10:00	4.5	73	73	68	15.9
17-01-2001	11:00	4.4	74	93	88	16.5
17-01-2001	12:00	4.3	75	90	89	17
17-01-2001	13:00	3.9	77	76	75	16.6
17-01-2001	14:00	3.6	79	47	47	16.3
17-01-2001	15:00	3.2	82	14	14	15.9
17-01-2001	16:00	3.2	82	0	0	15.1
17-01-2001	17:00	3.1	83	0	0	14.2
17-01-2001	18:00	3.1	84	0	0	13.4
17-01-2001	19:00	2.8	84	0	0	12.4
17-01-2001	20:00	2.5	85	0	0	11.3
17-01-2001	21:00	2.2	86	0	0	10.3
17-01-2001	22:00	2.2	84	0	0	10.6
17-01-2001	23:00	2.3	82	0	0	11
18-01-2001	00:00	2.3	81	0	0	11.3
18-01-2001	01:00	2	81	0	0	10.6
18-01-2001	02:00	1.7	82	0	0	10
18-01-2001	03:00	1.4	84	0	0	9.3
18-01-2001	04:00	1.1	83	0	0	8.9
18-01-2001	05:00	0.9	84	0	0	8.6
18-01-2001	06:00	0.6	86	0	0	8.2
18-01-2001	07:00	0.7	85	0	0	8.6
18-01-2001	08:00	0.7	85	2	2	8.9
18-01-2001	09:00	0.8	87	15	15	9.3
18-01-2001	10:00	1.5	78	68	67	9.6
18-01-2001	11:00	2.1	70	128	96	10
18-01-2001	12:00	2.8	66	161	93	10.3
18-01-2001	13:00	2.5	63	144	68	9.3
18-01-2001	14:00	2.2	62	93	63	8.2
18-01-2001	15:00	1.9	65	29	24	7.2
18-01-2001	16:00	1.1	64	0	0	6.2
18-01-2001	17:00	0.3	67	0	0	5.1
18-01-2001	18:00	-0.5	75	0	0	4.1
18-01-2001	19:00	-0.8	77	0	0	3.8
18-01-2001	20:00	-1.2	80	0	0	3.4
18-01-2001	21:00	-1.5	82	0	0	3.1
18-01-2001	22:00	-2	84	0	0	2.8
18-01-2001	23:00	-2.6	85	0	0	2.4
19-01-2001	00:00	-3.1	87	0	0	2.1
19-01-2001	01:00	-1.6	89	0	0	3.5
19-01-2001	02:00	-0.2	90	0	0	4.8
19-01-2001	03:00	1.3	91	0	0	6.2
19-01-2001	04:00	1.3	90	0	0	5.5
19-01-2001	05:00	1.3	88	0	0	4.8
19-01-2001	06:00	1.3	87	0	0	4.1
19-01-2001	07:00	1.3	86	0	0	4.4
19-01-2001	08:00	1.2	86	2	2	4.8
19-01-2001	09:00	1.2	87	16	16	5.1
19-01-2001	10:00	1	87	37	37	4.8
19-01-2001	11:00	0.8	88	52	52	4.4
19-01-2001	12:00	0.6	90	55	55	4.1
19-01-2001	13:00	0.7	88	48	48	4.4
19-01-2001	14:00	0.9	86	30	30	4.8
19-01-2001	15:00	1	86	9	9	5.1
19-01-2001	16:00	0.9	84	0	0	4.8
19-01-2001	17:00	0.8	82	0	0	4.4
19-01-2001	18:00	0.7	82	0	0	4.1
19-01-2001	19:00	0.6	78	0	0	3.4
19-01-2001	20:00	0.6	76	0	0	2.8
19-01-2001	21:00	0.5	76	0	0	2.1
19-01-2001	22:00	0.8	77	0	0	2.8
19-01-2001	23:00	1.1	80	0	0	3.4
20-01-2001	00:00	1.4	85	0	0	4.1
20-01-2001	01:00	1.3	85	0	0	3.8
20-01-2001	02:00	1.3	86	0	0	3.4
20-01-2001	03:00	1.2	87	0	0	3.1
20-01-2001	04:00	1	87	0	0	4.1
20-01-2001	05:00	0.7	87	0	0	5.2
20-01-2001	06:00	0.5	89	0	0	6.2
20-01-2001	07:00	0.7	88	0	0	5.2
20-01-2001	08:00	0.8	89	2	2	4.1
20-01-2001	09:00	1	90	16	16	3.1
20-01-2001	10:00	1.2	89	78	71	2.8
20-01-2001	11:00	1.5	88	145	89	2.4
20-01-2001	12:00	1.7	88	178	92	2.1
20-01-2001	13:00	1.4	87	139	88	2.4
20-01-2001	14:00	1	86	74	66	2.8
20-01-2001	15:00	0.7	86	17	17	3.1
20-01-2001	16:00	0.3	85	0	0	3.8
20-01-2001	17:00	0	87	0	0	4.4
20-01-2001	18:00	-0.4	87	0	0	5.1
20-01-2001	19:00	-0.6	87	0	0	5.1
20-01-2001	20:00	-0.7	88	0	0	5.1
20-01-2001	21:00	-0.9	88	0	0	5.1
20-01-2001	22:00	-1	88	0	0	5.1
20-01-2001	23:00	-1.2	87	0	0	5.1
21-01-2001	00:00	-1.3	87	0	0	5.1
21-01-2001	01:00	-1.7	87	0	0	5.8
21-01-2001	02:00	-2	86	0	0	6.5
21-01-2001	03:00	-2.4	86	0	0	7.2
21-01-2001	04:00	-2.6	85	0	0	6.5
21-01-2001	05:00	-2.8	83	0	0	5.8
21-01-2001	06:00	-3	82	0	0	5.1
21-01-2001	07:00	-3.4	81	0	0	4.8
21-01-2001	08:00	-3.7	81	7	7	4.4
21-01-2001	09:00	-4.1	81	57	53	4.1
21-01-2001	10:00	-3.5	78	131	70	4.4
21-01-2001	11:00	-3	75	180	62	4.8
21-01-2001	12:00	-2.4	72	193	66	5.1
21-01-2001	13:00	-2.5	72	167	63	5.1
21-01-2001	14:00	-2.5	73	108	59	5.1
21-01-2001	15:00	-2.6	74	35	28	5.1
21-01-2001	16:00	-3	76	1	1	5.1
21-01-2001	17:00	-3.5	78	0	0	5.1
21-01-2001	18:00	-3.9	81	0	0	5.1
21-01-2001	19:00	-3.9	82	0	0	5.5
21-01-2001	20:00	-3.9	83	0	0	5.8
21-01-2001	21:00	-3.9	84	0	0	6.2
21-01-2001	22:00	-4.1	85	0	0	6.2
21-01-2001	23:00	-4.2	85	0	0	6.2
22-01-2001	00:00	-4.4	86	0	0	6.2
22-01-2001	01:00	-4.5	86	0	0	6.4
22-01-2001	02:00	-4.5	86	0	0	6.5
22-01-2001	03:00	-4.6	86	0	0	6.7
22-01-2001	04:00	-4.7	86	0	0	6.9
22-01-2001	05:00	-4.7	86	0	0	7
22-01-2001	06:00	-4.8	86	0	0	7.2
22-01-2001	07:00	-4.4	85	0	0	7
22-01-2001	08:00	-4	83	8	8	6.9
22-01-2001	09:00	-3.6	82	60	55	6.7
22-01-2001	10:00	-3.2	81	134	71	6.5
22-01-2001	11:00	-2.8	79	184	63	6.4
22-01-2001	12:00	-2.4	78	197	67	6.2
22-01-2001	13:00	-2.5	77	171	64	6.9
22-01-2001	14:00	-2.5	77	111	60	7.5
22-01-2001	15:00	-2.6	76	37	29	8.2
22-01-2001	16:00	-2.8	78	1	1	8.9
22-01-2001	17:00	-3.1	80	0	0	9.6
22-01-2001	18:00	-3.3	82	0	0	10.3
22-01-2001	19:00	-3.3	82	0	0	10.3
22-01-2001	20:00	-3.4	83	0	0	10.3
22-01-2001	21:00	-3.4	83	0	0	10.3
22-01-2001	22:00	-3.5	83	0	0	10
22-01-2001	23:00	-3.6	83	0	0	9.6
23-01-2001	00:00	-3.7	83	0	0	9.3
23-01-2001	01:00	-3.8	81	0	0	9.6
23-01-2001	02:00	-3.8	79	0	0	10
23-01-2001	03:00	-3.9	77	0	0	10.3
23-01-2001	04:00	-4	79	0	0	10.6
23-01-2001	05:00	-4.2	80	0	0	11
23-01-2001	06:00	-4.3	81	0	0	11.3
23-01-2001	07:00	-4.1	81	0	0	11.3
23-01-2001	08:00	-3.9	80	5	5	11.3
23-01-2001	09:00	-3.7	80	32	32	11.3
23-01-2001	10:00	-3.6	85	61	61	11
23-01-2001	11:00	-3.4	89	70	70	10.6
23-01-2001	12:00	-3.3	93	60	60	10.3
23-01-2001	13:00	-3.2	93	53	53	9.6
23-01-2001	14:00	-3	93	34	34	8.9
23-01-2001	15:00	-2.9	93	12	12	8.2
23-01-2001	16:00	-3.1	88	1	1	8.9
23-01-2001	17:00	-3.2	83	0	0	9.6
23-01-2001	18:00	-3.4	78	0	0	10.3
23-01-2001	19:00	-3	77	0	0	10.6
23-01-2001	20:00	-2.7	76	0	0	11
23-01-2001	21:00	-2.3	74	0	0	11.3
23-01-2001	22:00	-2.2	76	0	0	11.3
23-01-2001	23:00	-2	78	0	0	11.3
24-01-2001	00:00	-1.9	79	0	0	11.3
24-01-2001	01:00	-1.9	82	0	0	11.6
24-01-2001	02:00	-1.8	84	0	0	12
24-01-2001	03:00	-1.8	87	0	0	12.3
24-01-2001	04:00	-1.5	88	0	0	12
24-01-2001	05:00	-1.1	88	0	0	11.6
24-01-2001	06:00	-0.8	89	0	0	11.3
24-01-2001	07:00	-0.5	90	0	0	10.6
24-01-2001	08:00	-0.3	91	3	3	10
24-01-2001	09:00	0	92	19	19	9.3
