Date	Time	IndoorsTemperature	IndoorsRH	IndoorsCo2	OutdoorsTemperature	OutdoorsIrradiation	OutdoorsWindSpeed	GrowthLightIntensity	ScreenEffect1	ScreenEffect2	ScreenNetEffect1	ScreenNetEffect2	VentEffect1	VentEffect2
3/8/2019	14:21:57	29.0627346038818	30.2618026733398	382.330047607422	26.8022022247314	700.433715820312	1.39292871952057	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	94.8600006103516
3/8/2019	14:51:57	29.6703224182129	30.4961128234863	402.838195800781	26.3148250579834	655.774963378906	2.52496218681335	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	94.8600006103516
3/8/2019	15:21:57	29.639331817627	30.2290344238281	405.767913818359	27.7769565582275	379.994598388672	1.37040638923645	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	94.8600006103516
3/8/2019	15:51:57	26.8819923400879	34.8672027587891	407.232788085938	26.607250213623	536.991760253906	1.36081314086914	0	0	0.880210037231445	0	0.176042007446289	45	94.8600006103516
3/8/2019	16:21:57	28.1470489501953	33.0916023254395	411.627380371094	26.8022022247314	502.828887939453	2.16853928565979	0	0	0.880210037231445	0	0.176042007446289	45	94.8600006103516
3/8/2019	16:51:57	30.2406463623047	30.1538391113281	389.654388427734	26.7047271728516	485.277893066406	3.37203454971313	0	0.599860000610352	0.880210037231445	0.389909000396728	0.176042007446289	45	94.8600006103516
3/8/2019	17:21:57	28.8868255615234	30.9758987426758	405.767913818359	26.8022022247314	409.263092041016	3.72634291648865	0	0	0.880210037231445	0	0.176042007446289	45	94.8600006103516
3/8/2019	17:51:57	28.4310932159424	32.7706260681152	395.513854980469	26.607250213623	360.242889404297	0.126678690314293	0	0	0.880210037231445	0	0.176042007446289	45	94.8600006103516
3/8/2019	18:21:57	28.4758777618408	32.8136558532715	407.232788085938	26.1198749542236	289.310760498047	3.38655757904053	0	0	0.880210037231445	0	0.176042007446289	45	94.8600006103516
3/8/2019	18:51:57	27.6064682006836	35.190673828125	407.232788085938	25.4375457763672	219.845001220703	0.00242361170239747	0	0	0.880210037231445	0	0.176042007446289	45	94.8600006103516
3/8/2019	19:21:57	24.8804912567139	43.205940246582	421.881439208984	23.5855140686035	55.0168266296387	0.522672057151794	0	0	0.880210037231445	0	0.176042007446289	45	91.1999969482422
3/8/2019	19:51:57	23.8064117431641	52.278507232666	411.627380371094	21.9284324645996	28.9953689575195	1.57922267913818	0	0	0	0	0	0	1.44000005722046
3/8/2019	20:21:57	24.0498313903809	57.7597236633301	430.670654296875	21.1486282348633	22.9418888092041	0.910775780677795	0	0	0	0	0	0	0
3/8/2019	20:51:57	23.8538150787354	61.5464210510254	443.854400634766	20.8562030792236	13.6432189941406	2.42534470558167	0	0	0	0	0	0	0
3/8/2019	21:21:57	23.1217174530029	64.6371078491211	462.897705078125	20.3751163482666	0.143284261226654	0.000156736699864268	0	0	0	0	0	0	4.8600001335144
3/8/2019	21:51:57	23.2541961669922	64.2638473510742	479.011199951172	19.8122425079346	5.32356762050767e-06	6.9201822050502e-09	0	1	1	0.65	0.2	0	4.32000017166138
