iteration	dateTime	energyFlux_0	energyFlux_1	temperature.value	rh	co2.value	powerUsage	netGrowthRate
712	1	2001-05-09 11:51:00	28.3166	51.834	20.9343	65.7222	648.119	0	0.0365441
713	1	2001-05-09 11:52:00	28.3118	51.8256	20.9399	65.7076	655.318	0	0.0370373
714	1	2001-05-09 11:53:00	28.307	51.8173	20.9455	65.6929	653.369	0	0.0374466
715	1	2001-05-09 11:54:00	28.3021	51.809	20.9511	65.6783	651.438	0	0.0378553
716	1	2001-05-09 11:55:00	28.2973	51.8007	20.9567	65.6636	649.525	0	0.0382635
717	1	2001-05-09 11:56:00	28.2925	51.7923	20.9623	65.6489	656.73	0	0.0387593
718	1	2001-05-09 11:57:00	28.2877	51.784	20.9679	65.6343	654.787	0	0.0391672
719	1	2001-05-09 11:58:00	28.2828	51.7756	20.9735	65.6196	652.862	0	0.0395746
720	1	2001-05-09 11:59:00	28.278	51.7673	20.9791	65.605	650.954	0	0.0399815
721	1	2001-05-09 12:00:00	28.2732	51.7589	20.9847	65.5903	649.064	0	0.0403878
722	1	2001-05-09 12:01:00	28.2683	51.7505	20.9889	65.5812	656.276	0	0.0407516
723	1	2001-05-09 12:02:00	28.2647	51.7444	20.9916	65.5776	654.325	0	0.0410222
724	1	2001-05-09 12:03:00	28.2624	51.7403	20.9931	65.5787	652.377	0	0.0412923
725	1	2001-05-09 12:04:00	28.2611	51.7381	20.9934	65.584	650.431	0	0.0415619
726	1	2001-05-09 12:05:00	28.2608	51.7376	20.9929	65.5928	648.489	0	0.0418306
727	1	2001-05-09 12:06:00	28.2613	51.7384	20.9915	65.6047	655.648	0	0.0421954
728	1	2001-05-09 12:07:00	28.2625	51.7405	20.9894	65.6193	653.644	0	0.0424632
729	1	2001-05-09 12:08:00	28.2643	51.7436	20.9867	65.6361	651.644	0	0.0427304
730	1	2001-05-09 12:09:00	28.2666	51.7475	20.9835	65.6549	649.648	0	0.042997
731	1	2001-05-09 12:10:00	28.2693	51.7523	20.9799	65.6754	656.753	0	0.0433621
732	1	2001-05-09 12:11:00	28.2725	51.7578	20.9759	65.6973	654.695	0	0.0436277
733	1	2001-05-09 12:12:00	28.276	51.7638	20.9715	65.7205	652.642	0	0.0438927
734	1	2001-05-09 12:13:00	28.2798	51.7703	20.9668	65.7448	650.593	0	0.0441569
735	1	2001-05-09 12:14:00	28.2838	51.7773	20.9619	65.7701	648.548	0	0.0444204
736	1	2001-05-09 12:15:00	28.288	51.7846	20.9567	65.7961	655.605	0	0.0447863
737	1	2001-05-09 12:16:00	28.2925	51.7923	20.9514	65.8229	653.499	0	0.0450488
738	1	2001-05-09 12:17:00	28.2971	51.8002	20.9459	65.8502	651.398	0	0.0453106
739	1	2001-05-09 12:18:00	28.3018	51.8084	20.9403	65.878	649.302	0	0.0455717
740	1	2001-05-09 12:19:00	28.3066	51.8168	20.9345	65.9063	656.308	0	0.0459376
741	1	2001-05-09 12:20:00	28.3116	51.8254	20.9287	65.9349	654.15	0	0.0461977
742	1	2001-05-09 12:21:00	28.3166	51.8341	20.9227	65.9639	651.999	0	0.046457
743	1	2001-05-09 12:22:00	28.3218	51.8429	20.9167	65.9931	649.853	0	0.0467155
744	1	2001-05-09 12:23:00	28.327	51.8519	20.9107	66.0225	656.809	0	0.0470814
745	1	2001-05-09 12:24:00	28.3322	51.8609	20.9045	66.0521	654.602	0	0.0473389
746	1	2001-05-09 12:25:00	28.3375	51.8701	20.8984	66.0818	652.401	0	0.0475956
747	1	2001-05-09 12:26:00	28.3428	51.8793	20.8921	66.1117	650.207	0	0.0478515
748	1	2001-05-09 12:27:00	28.3482	51.8885	20.8859	66.1416	648.02	0	0.0481066
749	1	2001-05-09 12:28:00	28.3535	51.8978	20.8796	66.1717	654.935	0	0.0484731
750	1	2001-05-09 12:29:00	28.3589	51.9072	20.8733	66.2018	652.686	0	0.0487271
751	1	2001-05-09 12:30:00	28.3644	51.9165	20.867	66.2319	650.445	0	0.0489804
752	1	2001-05-09 12:31:00	28.3698	51.9259	20.8607	66.262	648.211	0	0.0492328
753	1	2001-05-09 12:32:00	28.3753	51.9354	20.8544	66.2922	655.078	0	0.0495965
754	1	2001-05-09 12:33:00	28.3807	51.9448	20.848	66.3224	652.783	0	0.0498448
755	1	2001-05-09 12:34:00	28.3862	51.9543	20.8417	66.3526	650.496	0	0.0500921
756	1	2001-05-09 12:35:00	28.3917	51.9637	20.8353	66.3828	648.217	0	0.0503385
757	1	2001-05-09 12:36:00	28.3972	51.9732	20.829	66.413	655.039	0	0.0507016
758	1	2001-05-09 12:37:00	28.4027	51.9827	20.8226	66.4431	652.699	0	0.0509466
759	1	2001-05-09 12:38:00	28.4081	51.9922	20.8162	66.4733	650.367	0	0.0511907
760	1	2001-05-09 12:39:00	28.4136	52.0016	20.8099	66.5034	648.045	0	0.0514339
761	1	2001-05-09 12:40:00	28.4191	52.0111	20.8035	66.5334	654.824	0	0.0517965
762	1	2001-05-09 12:41:00	28.4246	52.0206	20.7971	66.5635	652.44	0	0.0520382
763	1	2001-05-09 12:42:00	28.4301	52.0301	20.7908	66.5935	650.066	0	0.052279
764	1	2001-05-09 12:43:00	28.4356	52.0396	20.7844	66.6235	647.701	0	0.0525189
765	1	2001-05-09 12:44:00	28.4411	52.049	20.7781	66.6534	654.439	0	0.052881
766	1	2001-05-09 12:45:00	28.4465	52.0585	20.7717	66.6833	652.013	0	0.0531194
767	1	2001-05-09 12:46:00	28.452	52.068	20.7654	66.7131	649.597	0	0.0533569
768	1	2001-05-09 12:47:00	28.4575	52.0774	20.7591	66.7429	656.284	0	0.053718
769	1	2001-05-09 12:48:00	28.463	52.0869	20.7527	66.7726	653.807	0	0.053954
770	1	2001-05-09 12:49:00	28.4684	52.0963	20.7464	66.8023	651.342	0	0.054189
771	1	2001-05-09 12:50:00	28.4739	52.1057	20.7401	66.832	648.888	0	0.0544232
772	1	2001-05-09 12:51:00	28.4793	52.1151	20.7338	66.8616	655.536	0	0.0547838
773	1	2001-05-09 12:52:00	28.4848	52.1246	20.7275	66.8911	653.021	0	0.0550164
774	1	2001-05-09 12:53:00	28.4902	52.134	20.7212	66.9206	650.518	0	0.0552481
775	1	2001-05-09 12:54:00	28.4957	52.1433	20.7149	66.95	648.027	0	0.0554789
776	1	2001-05-09 12:55:00	28.5011	52.1527	20.7086	66.9794	654.638	0	0.055839
777	1	2001-05-09 12:56:00	28.5065	52.1621	20.7023	67.0088	652.086	0	0.0560683
778	1	2001-05-09 12:57:00	28.5119	52.1715	20.696	67.0381	649.546	0	0.0562966
779	1	2001-05-09 12:58:00	28.5174	52.1808	20.6898	67.0673	656.109	0	0.0566557
780	1	2001-05-09 12:59:00	28.5228	52.1902	20.6835	67.0965	653.509	0	0.0568824
781	1	2001-05-09 13:00:00	28.5282	52.1995	20.6772	67.1256	650.923	0	0.0571033
782	1	2001-05-09 13:01:00	28.5336	52.2088	20.6708	67.1553	648.35	0	0.0567965
783	1	2001-05-09 13:02:00	28.5391	52.2184	20.6644	67.1849	654.881	0	0.0566221
784	1	2001-05-09 13:03:00	28.5446	52.228	20.6581	67.214	652.251	0	0.0563151
785	1	2001-05-09 13:04:00	28.5501	52.2373	20.652	67.2425	649.637	0	0.0560085
786	1	2001-05-09 13:05:00	28.5554	52.2465	20.6459	67.2706	656.126	0	0.055832
787	1	2001-05-09 13:06:00	28.5606	52.2556	20.6399	67.2984	653.455	0	0.0555253
788	1	2001-05-09 13:07:00	28.5658	52.2645	20.634	67.3258	650.8	0	0.0552191
789	1	2001-05-09 13:08:00	28.5709	52.2733	20.6282	67.3529	648.161	0	0.0549133
790	1	2001-05-09 13:09:00	28.576	52.2821	20.6223	67.3798	654.627	0	0.0547355
791	1	2001-05-09 13:10:00	28.581	52.2907	20.6166	67.4065	651.931	0	0.0544296
792	1	2001-05-09 13:11:00	28.586	52.2993	20.6108	67.433	649.253	0	0.0541243
793	1	2001-05-09 13:12:00	28.5909	52.3079	20.6051	67.4594	655.678	0	0.0539444
794	1	2001-05-09 13:13:00	28.5959	52.3165	20.5994	67.4856	652.943	0	0.053639
795	1	2001-05-09 13:14:00	28.6008	52.325	20.5937	67.5117	650.225	0	0.0533341
796	1	2001-05-09 13:15:00	28.6057	52.3335	20.588	67.5378	647.526	0	0.0530297
797	1	2001-05-09 13:16:00	28.6106	52.3419	20.5823	67.5637	653.931	0	0.0528486
798	1	2001-05-09 13:17:00	28.6155	52.3504	20.5766	67.5896	651.174	0	0.0525442
799	1	2001-05-09 13:18:00	28.6204	52.3589	20.571	67.6155	648.436	0	0.0522403
800	1	2001-05-09 13:19:00	28.6254	52.3674	20.5653	67.6413	654.803	0	0.0520574
801	1	2001-05-09 13:20:00	28.6303	52.3758	20.5596	67.667	652.008	0	0.0517534
802	1	2001-05-09 13:21:00	28.6352	52.3843	20.5539	67.6927	649.233	0	0.05145
803	1	2001-05-09 13:22:00	28.6401	52.3928	20.5482	67.7184	655.562	0	0.0512653
804	1	2001-05-09 13:23:00	28.645	52.4013	20.5425	67.7441	652.73	0	0.0509619
805	1	2001-05-09 13:24:00	28.6499	52.4098	20.5368	67.7697	649.919	0	0.050659
806	1	2001-05-09 13:25:00	28.6549	52.4183	20.531	67.7954	656.211	0	0.0504727
807	1	2001-05-09 13:26:00	28.6598	52.4269	20.5253	67.821	653.344	0	0.0501698
808	1	2001-05-09 13:27:00	28.6648	52.4354	20.5196	67.8466	650.497	0	0.0498675
809	1	2001-05-09 13:28:00	28.6697	52.444	20.5138	67.8722	647.671	0	0.0495657
810	1	2001-05-09 13:29:00	28.6747	52.4526	20.508	67.8978	653.949	0	0.0493784
811	1	2001-05-09 13:30:00	28.6797	52.4612	20.5022	67.9234	651.066	0	0.0490773
812	1	2001-05-09 13:31:00	28.6847	52.4699	20.4964	67.949	648.205	0	0.0487767
813	1	2001-05-09 13:32:00	28.6897	52.4785	20.4906	67.9746	654.449	0	0.0485886
814	1	2001-05-09 13:33:00	28.6948	52.4872	20.4848	68.0002	651.532	0	0.0482881
815	1	2001-05-09 13:34:00	28.6998	52.4959	20.4789	68.0258	648.637	0	0.0479882
816	1	2001-05-09 13:35:00	28.7048	52.5046	20.4731	68.0515	654.847	0	0.0477985
817	1	2001-05-09 13:36:00	28.7099	52.5134	20.4672	68.0771	651.897	0	0.0474986
818	1	2001-05-09 13:37:00	28.715	52.5221	20.4613	68.1027	648.969	0	0.0471993
819	1	2001-05-09 13:38:00	28.7201	52.5309	20.4554	68.1283	655.146	0	0.0470081
820	1	2001-05-09 13:39:00	28.7252	52.5397	20.4495	68.1539	652.164	0	0.0467088
821	1	2001-05-09 13:40:00	28.7303	52.5485	20.4436	68.1796	649.204	0	0.0464101
822	1	2001-05-09 13:41:00	28.7354	52.5574	20.4376	68.2052	655.35	0	0.0462175
823	1	2001-05-09 13:42:00	28.7405	52.5663	20.4317	68.2309	652.335	0	0.0459189
824	1	2001-05-09 13:43:00	28.7457	52.5752	20.4257	68.2565	649.346	0	0.0456208
825	1	2001-05-09 13:44:00	28.7509	52.5841	20.4197	68.2822	655.46	0	0.0454269
826	1	2001-05-09 13:45:00	28.756	52.593	20.4137	68.3078	652.416	0	0.0451289
827	1	2001-05-09 13:46:00	28.7612	52.602	20.4076	68.3335	649.396	0	0.0448314
828	1	2001-05-09 13:47:00	28.7664	52.611	20.4016	68.3592	655.481	0	0.0446362
829	1	2001-05-09 13:48:00	28.7717	52.62	20.3956	68.3849	652.407	0	0.0443389
830	1	2001-05-09 13:49:00	28.7769	52.629	20.3895	68.4106	649.358	0	0.0440421
831	1	2001-05-09 13:50:00	28.7821	52.6381	20.3834	68.4363	655.415	0	0.0438456
832	1	2001-05-09 13:51:00	28.7874	52.6472	20.3773	68.462	652.312	0	0.0435489
833	1	2001-05-09 13:52:00	28.7927	52.6563	20.3712	68.4877	649.236	0	0.0432529
834	1	2001-05-09 13:53:00	28.798	52.6654	20.3651	68.5134	655.265	0	0.0430552
835	1	2001-05-09 13:54:00	28.8033	52.6745	20.3589	68.5391	652.135	0	0.0427592
836	1	2001-05-09 13:55:00	28.8086	52.6837	20.3528	68.5648	649.032	0	0.0424638
837	1	2001-05-09 13:56:00	28.8139	52.6929	20.3466	68.5906	655.035	0	0.042265
838	1	2001-05-09 13:57:00	28.8192	52.7021	20.3404	68.6163	651.878	0	0.0419697
839	1	2001-05-09 13:58:00	28.8246	52.7113	20.3342	68.6421	648.749	0	0.0416751
840	1	2001-05-09 13:59:00	28.8299	52.7205	20.328	68.6678	654.726	0	0.0414751
841	1	2001-05-09 14:00:00	28.8353	52.7298	20.3218	68.6936	651.544	0	0.0411803
842	1	2001-05-09 14:01:00	28.8407	52.7391	20.3155	68.7194	648.389	0	0.04093
843	1	2001-05-09 14:02:00	28.8461	52.7484	20.3091	68.746	654.338	0	0.0407731
844	1	2001-05-09 14:03:00	28.8517	52.7581	20.3024	68.7735	651.126	0	0.0405293
845	1	2001-05-09 14:04:00	28.8575	52.7681	20.2955	68.8018	647.941	0	0.0402861
846	1	2001-05-09 14:05:00	28.8634	52.7783	20.2884	68.8307	653.861	0	0.0401344
847	1	2001-05-09 14:06:00	28.8695	52.7889	20.2812	68.8602	650.62	0	0.0398914
848	1	2001-05-09 14:07:00	28.8757	52.7996	20.2739	68.8902	647.408	0	0.0396489
849	1	2001-05-09 14:08:00	28.8821	52.8106	20.2665	68.9205	653.3	0	0.0394965
850	1	2001-05-09 14:09:00	28.8885	52.8216	20.259	68.9512	650.031	0	0.0392542
851	1	2001-05-09 14:10:00	28.895	52.8329	20.2514	68.9822	646.792	0	0.0390124
852	1	2001-05-09 14:11:00	28.9016	52.8442	20.2437	69.0134	652.657	0	0.0388593
853	1	2001-05-09 14:12:00	28.9082	52.8557	20.236	69.0448	649.362	0	0.0386178
854	1	2001-05-09 14:13:00	28.9149	52.8672	20.2282	69.0764	655.172	0	0.0384633
855	1	2001-05-09 14:14:00	28.9216	52.8788	20.2204	69.1081	651.821	0	0.038222
856	1	2001-05-09 14:15:00	28.9284	52.8904	20.2126	69.14	648.503	0	0.0379812
857	1	2001-05-09 14:16:00	28.9351	52.9022	20.2047	69.1719	654.289	0	0.0378261
858	1	2001-05-09 14:17:00	28.942	52.9139	20.1968	69.2039	650.915	0	0.0375856
859	1	2001-05-09 14:18:00	28.9488	52.9257	20.1889	69.236	647.573	0	0.0373456
860	1	2001-05-09 14:19:00	28.9556	52.9375	20.1809	69.2681	653.337	0	0.03719
861	1	2001-05-09 14:20:00	28.9625	52.9494	20.173	69.3002	649.941	0	0.0369502
862	1	2001-05-09 14:21:00	28.9694	52.9613	20.165	69.3324	655.651	0	0.0367934
863	1	2001-05-09 14:22:00	28.9763	52.9732	20.157	69.3646	652.201	0	0.0365539
864	1	2001-05-09 14:23:00	28.9832	52.9851	20.149	69.3968	648.786	0	0.036315
865	1	2001-05-09 14:24:00	28.9901	52.997	20.141	69.429	654.476	0	0.0361577
866	1	2001-05-09 14:25:00	28.997	53.0089	20.133	69.4612	651.007	0	0.035919
867	1	2001-05-09 14:26:00	29.0039	53.0209	20.125	69.4933	647.573	0	0.035681
868	1	2001-05-09 14:27:00	29.0109	53.0328	20.117	69.5255	653.244	0	0.0355233
869	1	2001-05-09 14:28:00	29.0178	53.0448	20.109	69.5577	649.758	0	0.0352855
870	1	2001-05-09 14:29:00	29.0247	53.0567	20.101	69.5898	655.377	0	0.0351267
871	1	2001-05-09 14:30:00	29.0316	53.0687	20.093	69.6219	651.838	0	0.0348892
872	1	2001-05-09 14:31:00	29.0386	53.0806	20.085	69.6539	648.336	0	0.0346523
873	1	2001-05-09 14:32:00	29.0455	53.0926	20.077	69.686	653.939	0	0.0344932
874	1	2001-05-09 14:33:00	29.0524	53.1045	20.069	69.718	650.385	0	0.0342567
875	1	2001-05-09 14:34:00	29.0594	53.1165	20.061	69.75	646.868	0	0.0340207
876	1	2001-05-09 14:35:00	29.0663	53.1284	20.053	69.7819	652.458	0	0.0338613
877	1	2001-05-09 14:36:00	29.0732	53.1404	20.045	69.8138	648.889	0	0.0336257
878	1	2001-05-09 14:37:00	29.0801	53.1523	20.037	69.8457	654.428	0	0.0334653
879	1	2001-05-09 14:38:00	29.0871	53.1643	20.029	69.8775	650.809	0	0.0332301
880	1	2001-05-09 14:39:00	29.094	53.1762	20.021	69.9093	647.229	0	0.0329862
881	1	2001-05-09 14:40:00	29.1009	53.1881	20.0131	69.9411	652.757	0	0.0328154
882	1	2001-05-09 14:41:00	29.1078	53.2001	20.0051	69.9728	649.127	0	0.0325715
883	1	2001-05-09 14:42:00	29.1147	53.212	19.9971	70.0045	654.604	0	0.0324006
884	1	2001-05-09 14:43:00	29.1216	53.2239	19.9891	70.0362	650.925	0	0.032158
885	1	2001-05-09 14:44:00	29.1285	53.2358	19.9811	70.0678	647.287	0	0.0319165
886	1	2001-05-09 14:45:00	29.1354	53.2477	19.9732	70.0994	652.756	0	0.0317468
887	1	2001-05-09 14:46:00	29.1423	53.2596	19.9652	70.131	649.069	0	0.0315067
888	1	2001-05-09 14:47:00	29.1492	53.2715	19.9572	70.1625	654.49	0	0.031337
889	1	2001-05-09 14:48:00	29.1561	53.2834	19.9493	70.1939	650.755	0	0.0310982
890	1	2001-05-09 14:49:00	29.163	53.2953	19.9413	70.2254	647.062	0	0.0308604
891	1	2001-05-09 14:50:00	29.1699	53.3072	19.9334	70.2568	652.477	0	0.030692
892	1	2001-05-09 14:51:00	29.1768	53.3191	19.9254	70.2884	648.736	0	0.0304556
893	1	2001-05-09 14:52:00	29.1837	53.331	19.9173	70.3202	654.104	0	0.0302873
894	1	2001-05-09 14:53:00	29.1907	53.3431	19.9092	70.3523	650.317	0	0.0300522
895	1	2001-05-09 14:54:00	29.1978	53.3553	19.901	70.3846	646.573	0	0.0298183
896	1	2001-05-09 14:55:00	29.2049	53.3675	19.8928	70.417	651.938	0	0.0296513
897	1	2001-05-09 14:56:00	29.212	53.3798	19.8845	70.4495	648.148	0	0.0294187
898	1	2001-05-09 14:57:00	29.2191	53.3921	19.8762	70.4821	653.467	0	0.0292519
899	1	2001-05-09 14:58:00	29.2263	53.4045	19.8679	70.5148	649.632	0	0.0290212
900	1	2001-05-09 14:59:00	29.2335	53.4169	19.8596	70.5475	654.906	0	0.028856
901	1	2001-05-09 15:00:00	29.2407	53.4293	19.8513	70.5803	651.025	0	0.0286274
902	1	2001-05-09 15:01:00	29.2479	53.4417	19.8455	70.6028	647.217	0	0.0284887
903	1	2001-05-09 15:02:00	29.253	53.4505	19.8416	70.6172	652.544	0	0.0284127
904	1	2001-05-09 15:03:00	29.2563	53.4563	19.8395	70.6243	648.742	0	0.028273
905	1	2001-05-09 15:04:00	29.2581	53.4594	19.8389	70.6252	654.075	0	0.0281953
906	1	2001-05-09 15:05:00	29.2586	53.4602	19.8396	70.6207	650.278	0	0.0280548
907	1	2001-05-09 15:06:00	29.258	53.4592	19.8415	70.6117	646.552	0	0.0279142
908	1	2001-05-09 15:07:00	29.2564	53.4564	19.8442	70.5989	651.959	0	0.0278351
909	1	2001-05-09 15:08:00	29.254	53.4523	19.8478	70.5827	648.236	0	0.0276937
910	1	2001-05-09 15:09:00	29.2509	53.4469	19.8521	70.5638	653.647	0	0.0276131
911	1	2001-05-09 15:10:00	29.2472	53.4405	19.857	70.5424	649.928	0	0.027471
912	1	2001-05-09 15:11:00	29.2429	53.4332	19.8624	70.519	655.343	0	0.0273889
913	1	2001-05-09 15:12:00	29.2383	53.4251	19.8683	70.4938	651.628	0	0.027246
914	1	2001-05-09 15:13:00	29.2332	53.4164	19.8745	70.4673	647.981	0	0.0271031
915	1	2001-05-09 15:14:00	29.2278	53.4071	19.8809	70.4399	653.467	0	0.0270197
916	1	2001-05-09 15:15:00	29.2223	53.3975	19.8875	70.4117	649.821	0	0.0268761
917	1	2001-05-09 15:16:00	29.2165	53.3876	19.8943	70.3829	655.31	0	0.0267913
918	1	2001-05-09 15:17:00	29.2106	53.3774	19.9013	70.3535	651.667	0	0.026647
919	1	2001-05-09 15:18:00	29.2046	53.367	19.9084	70.3236	648.089	0	0.0265027
920	1	2001-05-09 15:19:00	29.1984	53.3564	19.9157	70.2933	653.645	0	0.0263984
921	1	2001-05-09 15:20:00	29.1921	53.3456	19.923	70.2627	650.068	0	0.0262326
922	1	2001-05-09 15:21:00	29.1858	53.3346	19.9304	70.2318	646.555	0	0.0260661
923	1	2001-05-09 15:22:00	29.1794	53.3235	19.9379	70.2007	652.174	0	0.0259565
924	1	2001-05-09 15:23:00	29.1729	53.3123	19.9455	70.1695	648.661	0	0.025788
925	1	2001-05-09 15:24:00	29.1663	53.301	19.9531	70.138	654.279	0	0.0256755
926	1	2001-05-09 15:25:00	29.1597	53.2896	19.9608	70.1065	650.766	0	0.0255052
927	1	2001-05-09 15:26:00	29.1531	53.2782	19.9685	70.0748	647.314	0	0.0253341
928	1	2001-05-09 15:27:00	29.1464	53.2666	19.9762	70.0431	652.994	0	0.0252182
929	1	2001-05-09 15:28:00	29.1397	53.2551	19.984	70.0113	649.541	0	0.0250453
930	1	2001-05-09 15:29:00	29.1329	53.2434	19.9919	69.9795	655.219	0	0.0249265
931	1	2001-05-09 15:30:00	29.1261	53.2317	19.9997	69.9476	651.765	0	0.0247517
932	1	2001-05-09 15:31:00	29.1193	53.22	20.0076	69.9158	648.371	0	0.0245762
933	1	2001-05-09 15:32:00	29.1125	53.2082	20.0155	69.8839	654.109	0	0.024454
934	1	2001-05-09 15:33:00	29.1057	53.1964	20.0234	69.852	650.712	0	0.0242767
935	1	2001-05-09 15:34:00	29.0988	53.1845	20.0314	69.8201	647.375	0	0.0240987
936	1	2001-05-09 15:35:00	29.0919	53.1727	20.0394	69.7883	653.168	0	0.0239731
937	1	2001-05-09 15:36:00	29.085	53.1608	20.0473	69.7565	649.827	0	0.0237932
938	1	2001-05-09 15:37:00	29.0781	53.1488	20.0554	69.7247	655.617	0	0.0236647
939	1	2001-05-09 15:38:00	29.0712	53.1369	20.0634	69.6929	652.274	0	0.023483
940	1	2001-05-09 15:39:00	29.0642	53.1249	20.0714	69.6611	648.988	0	0.0233006
941	1	2001-05-09 15:40:00	29.0573	53.1129	20.0795	69.6294	654.832	0	0.0231602
942	1	2001-05-09 15:41:00	29.0503	53.1009	20.0875	69.5977	651.542	0	0.0229563
943	1	2001-05-09 15:42:00	29.0433	53.0889	20.0956	69.5661	648.308	0	0.0227514
944	1	2001-05-09 15:43:00	29.0364	53.0768	20.1037	69.5345	654.204	0	0.0225952
945	1	2001-05-09 15:44:00	29.0294	53.0647	20.1118	69.503	650.965	0	0.0223876
946	1	2001-05-09 15:45:00	29.0224	53.0527	20.1198	69.4715	647.781	0	0.022179
947	1	2001-05-09 15:46:00	29.0154	53.0406	20.128	69.4401	653.727	0	0.0220179
948	1	2001-05-09 15:47:00	29.0083	53.0285	20.1361	69.4087	650.538	0	0.0218066
949	1	2001-05-09 15:48:00	29.0013	53.0163	20.1442	69.3774	647.403	0	0.0215943
950	1	2001-05-09 15:49:00	28.9943	53.0042	20.1523	69.3462	653.396	0	0.0214284
951	1	2001-05-09 15:50:00	28.9872	52.992	20.1605	69.3149	650.255	0	0.0212135
952	1	2001-05-09 15:51:00	28.9802	52.9799	20.1687	69.2838	647.166	0	0.0209975
953	1	2001-05-09 15:52:00	28.9731	52.9677	20.1768	69.2526	653.205	0	0.0208267
954	1	2001-05-09 15:53:00	28.9661	52.9555	20.185	69.2216	650.109	0	0.0206082
955	1	2001-05-09 15:54:00	28.959	52.9433	20.1932	69.1905	647.065	0	0.0203887
956	1	2001-05-09 15:55:00	28.9519	52.9311	20.2014	69.1596	653.149	0	0.0202129
957	1	2001-05-09 15:56:00	28.9448	52.9188	20.2096	69.1286	650.098	0	0.0199908
958	1	2001-05-09 15:57:00	28.9377	52.9066	20.2178	69.0977	647.096	0	0.0197678
959	1	2001-05-09 15:58:00	28.9306	52.8943	20.226	69.0669	653.224	0	0.0195871
960	1	2001-05-09 15:59:00	28.9235	52.882	20.2343	69.0361	650.215	0	0.0193615
961	1	2001-05-09 16:00:00	28.9163	52.8697	20.2425	69.0054	647.255	0	0.0191326
962	1	2001-05-09 16:01:00	28.9092	52.8574	20.2508	68.9748	653.424	0	0.0190599
963	1	2001-05-09 16:02:00	28.9021	52.8451	20.259	68.9442	650.456	0	0.0189432
964	1	2001-05-09 16:03:00	28.8949	52.8328	20.2673	68.9135	647.536	0	0.018788
965	1	2001-05-09 16:04:00	28.8878	52.8204	20.2756	68.8829	653.744	0	0.0186762
966	1	2001-05-09 16:05:00	28.8806	52.808	20.284	68.8523	650.815	0	0.0185249
967	1	2001-05-09 16:06:00	28.8734	52.7956	20.2923	68.8217	647.934	0	0.0183757
968	1	2001-05-09 16:07:00	28.8662	52.7831	20.3007	68.7911	654.18	0	0.0182689
969	1	2001-05-09 16:08:00	28.8589	52.7706	20.309	68.7605	651.289	0	0.0181235
970	1	2001-05-09 16:09:00	28.8517	52.7581	20.3174	68.7299	648.445	0	0.0179802
971	1	2001-05-09 16:10:00	28.8444	52.7456	20.3259	68.6993	654.729	0	0.0178783
972	1	2001-05-09 16:11:00	28.8372	52.733	20.3343	68.6688	651.875	0	0.0177388
973	1	2001-05-09 16:12:00	28.8299	52.7204	20.3427	68.6382	649.067	0	0.0175819
974	1	2001-05-09 16:13:00	28.8226	52.7078	20.3512	68.6077	655.387	0	0.0174626
975	1	2001-05-09 16:14:00	28.8152	52.6952	20.3597	68.5772	652.569	0	0.0173071
976	1	2001-05-09 16:15:00	28.8079	52.6825	20.3682	68.5468	649.797	0	0.017154
977	1	2001-05-09 16:16:00	28.8006	52.6699	20.3767	68.5163	656.151	0	0.0170407
978	1	2001-05-09 16:17:00	28.7932	52.6572	20.3852	68.4859	653.369	0	0.0168921
979	1	2001-05-09 16:18:00	28.7858	52.6445	20.3938	68.4555	650.631	0	0.0167459
980	1	2001-05-09 16:19:00	28.7785	52.6317	20.4023	68.4252	647.936	0	0.0166021
981	1	2001-05-09 16:20:00	28.7711	52.6189	20.4109	68.3948	654.368	0	0.0164971
982	1	2001-05-09 16:21:00	28.7637	52.6061	20.4195	68.3644	651.662	0	0.0163436
983	1	2001-05-09 16:22:00	28.7562	52.5933	20.4281	68.3341	648.999	0	0.0161805
984	1	2001-05-09 16:23:00	28.7488	52.5805	20.4367	68.3038	655.462	0	0.0160555
985	1	2001-05-09 16:24:00	28.7413	52.5676	20.4453	68.2736	652.789	0	0.0158978
986	1	2001-05-09 16:25:00	28.7339	52.5548	20.454	68.2434	650.157	0	0.0157429
987	1	2001-05-09 16:26:00	28.7264	52.5419	20.4626	68.2131	647.566	0	0.0155908
988	1	2001-05-09 16:27:00	28.7189	52.5289	20.4713	68.183	654.102	0	0.0154756
989	1	2001-05-09 16:28:00	28.7114	52.516	20.48	68.1528	651.5	0	0.0153288
990	1	2001-05-09 16:29:00	28.7039	52.503	20.4887	68.1226	648.938	0	0.0151847
991	1	2001-05-09 16:30:00	28.6964	52.49	20.4974	68.0925	655.503	0	0.0150697
992	1	2001-05-09 16:31:00	28.6889	52.477	20.5062	68.0623	652.93	0	0.0148514
993	1	2001-05-09 16:32:00	28.6813	52.464	20.5149	68.0323	650.397	0	0.0146375
994	1	2001-05-09 16:33:00	28.6737	52.4509	20.5237	68.0023	647.904	0	0.014428
995	1	2001-05-09 16:34:00	28.6662	52.4379	20.5324	67.9724	654.537	0	0.0142541
996	1	2001-05-09 16:35:00	28.6586	52.4248	20.5412	67.9425	652.032	0	0.0140528
997	1	2001-05-09 16:36:00	28.6511	52.4117	20.55	67.9126	649.566	0	0.0138558
998	1	2001-05-09 16:37:00	28.6435	52.3986	20.5588	67.8828	656.226	0	0.013693
