Date	Tavg	RHmax
01/01/2013	1.7	99.7
02/01/2013	-2.4	98
03/01/2013	2.6	99.5
04/01/2013	2.2	98.8
05/01/2013	-0.6	99.2
06/01/2013	-0.1	99.4
07/01/2013	0.5	99.7
08/01/2013	0.2	99.8
09/01/2013	-1.1	99.8
10/01/2013	-2	91.8
11/01/2013	-3.8	76.3
12/01/2013	-8.2	92
13/01/2013	-9.1	90.1
14/01/2013	-10.6	90.4
15/01/2013	-8.8	90.8
16/01/2013	-8.9	86
17/01/2013	-6.6	92.1
18/01/2013	-8.3	94.5
19/01/2013	-10.8	91.5
20/01/2013	-5.5	92.2
21/01/2013	-7.8	90.5
22/01/2013	-12	90.6
23/01/2013	-14.2	89.2
24/01/2013	-10.3	93.2
25/01/2013	-10.4	94.5
26/01/2013	-2.8	97.9
27/01/2013	-3.1	99.5
28/01/2013	1.7	99.5
29/01/2013	0.8	99.4
30/01/2013	2.6	99.5
31/01/2013	1.2	98.9
01/02/2013	-5	97.9
02/02/2013	-7.3	96
03/02/2013	-4.9	98.7
04/02/2013	-1.1	99.4
05/02/2013	-4.2	98.5
06/02/2013	-1.6	97.4
07/02/2013	-4	96.6
08/02/2013	-5.7	95.4
09/02/2013	-8.3	95.1
10/02/2013	-6.4	94.4
11/02/2013	-6.6	93.9
12/02/2013	-4.8	92.6
13/02/2013	-4.6	93.5
14/02/2013	-2.6	93.6
15/02/2013	-2	98.5
16/02/2013	-0.5	98.8
17/02/2013	0.3	99.3
18/02/2013	-0.1	99.4
19/02/2013	-2.4	93.5
20/02/2013	-6.4	95
21/02/2013	-10.7	94.5
22/02/2013	-7	92
23/02/2013	-0.8	97.7
24/02/2013	-1.1	98.6
25/02/2013	-1.5	97.4
26/02/2013	-0.6	98
27/02/2013	0.3	98.7
28/02/2013	0.6	99.3
01/03/2013	1.4	86.2
02/03/2013	2.5	86.2
03/03/2013	1.8	81.6
04/03/2013	1.2	96.1
05/03/2013	-0.4	98.7
06/03/2013	1.5	98.7
07/03/2013	-1.5	80.8
08/03/2013	-3.5	86.7
09/03/2013	-4.6	82
10/03/2013	-8.1	81.7
11/03/2013	-7.5	87.6
12/03/2013	-4.7	91.8
13/03/2013	-6.1	81.3
14/03/2013	-9.1	88.6
15/03/2013	-7.4	93.9
16/03/2013	-1.4	95.5
17/03/2013	-0.4	91.8
18/03/2013	-2.6	83.2
19/03/2013	-6.2	74.6
20/03/2013	-5.2	87.1
21/03/2013	-3.4	78.9
22/03/2013	-6.5	81.2
23/03/2013	-6.3	85.1
